STATIONS_ID;MESS_DATUM;QN_592;ATMO_STRAHL;FD_STRAHL;FG_STRAHL;SD_STRAHL;eor
       1443;19920507;    1;     -999;  1117.00;  2443.00;   11.5;eor
       1443;19920508;    1;     -999;  1021.00;  1505.00;    4.6;eor
       1443;19920509;    1;     -999;   992.00;  1098.00;    1.8;eor
       1443;19920510;    1;     -999;   969.00;  1710.00;    7.2;eor
       1443;19920511;    1;     -999;   969.00;  1719.00;    5.8;eor
       1443;19920512;    1;     -999;  1042.00;  2693.00;   13.0;eor
       1443;19920513;    1;     -999;   607.00;  2747.00;   13.8;eor
       1443;19920514;    1;     -999;   665.00;  2706.00;   13.7;eor
       1443;19920515;    1;     -999;   727.00;  2726.00;   13.5;eor
       1443;19920516;    1;     -999;   992.00;  2579.00;   12.7;eor
       1443;19920517;    1;     -999;  1281.00;  2448.00;   10.0;eor
       1443;19920518;    1;     -999;   767.00;  2766.00;   13.6;eor
       1443;19920519;    1;     -999;   721.00;  2889.00;   13.9;eor
       1443;19920520;    1;     -999;  1044.00;  2340.00;   11.0;eor
       1443;19920521;    1;     -999;  1140.00;  2583.00;   10.2;eor
       1443;19920522;    1;     -999;  1307.00;  2414.00;   11.0;eor
       1443;19920523;    1;     -999;  1112.00;  2732.00;   12.5;eor
       1443;19920524;    1;     -999;  1421.00;  2467.00;    9.5;eor
       1443;19920525;    1;     -999;   908.00;  1935.00;    7.1;eor
       1443;19920526;    1;     -999;   962.00;  1763.00;    6.9;eor
       1443;19920527;    1;     -999;  1314.00;  2165.00;    7.7;eor
       1443;19920528;    1;     -999;  1297.00;  1836.00;    5.6;eor
       1443;19920529;    1;     -999;   647.00;   658.00;    0.0;eor
       1443;19920530;    1;     -999;  1376.00;  2372.00;    8.1;eor
       1443;19920531;    1;     -999;   876.00;   898.00;    0.0;eor
       1443;19920601;    1;     -999;  1416.00;  2381.00;    9.4;eor
       1443;19920602;    1;     -999;  1108.00;  1630.00;    5.2;eor
       1443;19920603;    1;     -999;   499.00;   505.00;    0.0;eor
       1443;19920604;    1;     -999;  1359.00;  1681.00;    2.7;eor
       1443;19920605;    1;     -999;   906.00;   968.00;    1.1;eor
       1443;19920606;    1;     -999;  1083.00;  1227.00;    2.5;eor
       1443;19920607;    1;     -999;  1082.00;  2629.00;   11.9;eor
       1443;19920608;    1;     -999;  1070.00;  1117.00;    0.3;eor
       1443;19920609;    1;     -999;  1400.00;  1879.00;    5.7;eor
       1443;19920610;    1;     -999;  1292.00;  2085.00;    8.2;eor
       1443;19920611;    1;     -999;  1229.00;  2437.00;    8.6;eor
       1443;19920612;    1;     -999;  1019.00;  1057.00;    0.4;eor
       1443;19920613;    1;     -999;  1461.00;  1729.00;    4.8;eor
       1443;19920614;    1;     -999;  1574.00;  2306.00;    6.9;eor
       1443;19920615;    1;     -999;   777.00;  2935.00;   14.5;eor
       1443;19920616;    1;     -999;  1050.00;  2184.00;   10.0;eor
       1443;19920617;    1;     -999;  1272.00;  1734.00;    6.4;eor
       1443;19920618;    1;     -999;  1087.00;  2784.00;   11.9;eor
       1443;19920619;    1;     -999;   701.00;   722.00;    0.3;eor
       1443;19920620;    1;     -999;   644.00;   693.00;    1.3;eor
       1443;19920621;    1;     -999;  1135.00;  2696.00;   11.8;eor
       1443;19920622;    1;     -999;  1496.00;  2206.00;    9.0;eor
       1443;19920623;    1;     -999;  1077.00;  1147.00;    0.3;eor
       1443;19920624;    1;     -999;  1258.00;  1816.00;    6.0;eor
       1443;19920625;    1;     -999;   363.00;   370.00;    0.0;eor
       1443;19920626;    1;     -999;  1327.00;  1543.00;    4.1;eor
       1443;19920627;    1;     -999;  1155.00;  2773.00;   12.0;eor
       1443;19920628;    1;     -999;   838.00;  2984.00;   14.3;eor
       1443;19920629;    1;     -999;   846.00;  2956.00;   14.4;eor
       1443;19920630;    1;     -999;  1279.00;  2372.00;   10.2;eor
       1443;19920701;    1;     -999;  1221.00;  1834.00;    4.7;eor
       1443;19920702;    1;     -999;  1434.00;  1737.00;    4.5;eor
       1443;19920703;    1;     -999;  1322.00;  2640.00;   13.2;eor
       1443;19920704;    1;     -999;  1093.00;  1400.00;    2.3;eor
       1443;19920705;    1;     -999;  1115.00;  1321.00;    1.5;eor
       1443;19920706;    1;     -999;  1393.00;  1568.00;    1.2;eor
       1443;19920707;    1;     -999;   620.00;   632.00;    0.0;eor
       1443;19920708;    1;     -999;  1432.00;  1988.00;    6.3;eor
       1443;19920709;    1;     -999;  1331.00;  2003.00;    7.5;eor
       1443;19920710;    1;     -999;  1246.00;  1853.00;    4.7;eor
       1443;19920711;    1;     -999;  1030.00;  1623.00;    4.6;eor
       1443;19920712;    1;     -999;   980.00;  1387.00;    3.5;eor
       1443;19920713;    1;     -999;  1108.00;  2635.00;   11.8;eor
       1443;19920714;    1;     -999;  1374.00;  2216.00;    8.7;eor
       1443;19920715;    1;     -999;  1362.00;  1856.00;    6.1;eor
       1443;19920716;    1;     -999;  1038.00;  2088.00;    8.3;eor
       1443;19920717;    1;     -999;  1357.00;  2398.00;   10.3;eor
       1443;19920718;    1;     -999;   992.00;  1440.00;    5.6;eor
       1443;19920719;    1;     -999;   631.00;  2783.00;   14.2;eor
       1443;19920720;    1;     -999;   872.00;  2551.00;   11.9;eor
       1443;19920721;    1;     -999;   826.00;  1976.00;    8.0;eor
       1443;19920722;    1;     -999;  1204.00;  1361.00;    3.2;eor
       1443;19920723;    1;     -999;   776.00;  2768.00;   14.0;eor
       1443;19920724;    1;     -999;  1083.00;  2523.00;   12.9;eor
       1443;19920725;    1;     -999;  1117.00;  2556.00;   11.3;eor
       1443;19920726;    1;     -999;   783.00;  2700.00;   13.0;eor
       1443;19920727;    1;     -999;   797.00;  2523.00;   11.7;eor
       1443;19920728;    1;     -999;   850.00;  2716.00;   13.2;eor
       1443;19920729;    1;     -999;  1026.00;  2501.00;   12.4;eor
       1443;19920730;    1;     -999;  1036.00;  2424.00;   12.2;eor
       1443;19920731;    1;     -999;  1096.00;  2158.00;    8.6;eor
       1443;19920801;    1;     -999;   932.00;  1443.00;    5.5;eor
       1443;19920802;    1;     -999;  1080.00;  2341.00;   11.2;eor
       1443;19920803;    1;     -999;   987.00;  2150.00;    9.5;eor
       1443;19920804;    1;     -999;   975.00;  2131.00;   10.7;eor
       1443;19920805;    1;     -999;   624.00;  2604.00;   13.5;eor
       1443;19920806;    1;     -999;   772.00;  2479.00;   13.1;eor
       1443;19920807;    1;     -999;   918.00;  2368.00;   11.8;eor
       1443;19920808;    1;     -999;   816.00;  2383.00;   12.1;eor
       1443;19920809;    1;     -999;   808.00;  2442.00;   12.8;eor
       1443;19920810;    1;     -999;   629.00;   652.00;    0.0;eor
       1443;19920811;    1;     -999;  1196.00;  1900.00;    7.5;eor
       1443;19920812;    1;     -999;   968.00;  2221.00;   10.2;eor
       1443;19920813;    1;     -999;   885.00;  1070.00;    2.3;eor
       1443;19920814;    1;     -999;   484.00;   501.00;    0.2;eor
       1443;19920815;    1;     -999;  1092.00;  1714.00;    7.6;eor
       1443;19920816;    1;     -999;   930.00;  2021.00;    8.5;eor
       1443;19920817;    1;     -999;   835.00;  2168.00;    9.4;eor
       1443;19920818;    1;     -999;   612.00;  2306.00;   11.8;eor
       1443;19920819;    1;     -999;  1073.00;  1462.00;    6.6;eor
       1443;19920820;    1;     -999;  1051.00;  1808.00;    8.7;eor
       1443;19920821;    1;     -999;  1041.00;  2114.00;    9.9;eor
       1443;19920822;    1;     -999;   893.00;  2006.00;   10.2;eor
       1443;19920823;    1;     -999;   936.00;  1078.00;    2.7;eor
       1443;19920824;    1;     -999;  1103.00;  1412.00;    4.9;eor
       1443;19920825;    1;     -999;   582.00;  2250.00;   12.6;eor
       1443;19920826;    1;     -999;   950.00;  1700.00;    6.8;eor
       1443;19920827;    1;     -999;   586.00;  2202.00;   11.5;eor
       1443;19920828;    1;     -999;   724.00;  1914.00;    9.5;eor
       1443;19920829;    1;     -999;   851.00;   953.00;    1.8;eor
       1443;19920830;    1;     -999;   773.00;  1881.00;    9.1;eor
       1443;19920831;    1;     -999;   131.00;   134.00;    0.0;eor
       1443;19920901;    1;     -999;   972.00;  1713.00;    7.3;eor
       1443;19920902;    1;     -999;   548.00;  2134.00;   11.0;eor
       1443;19920903;    1;     -999;   459.00;   491.00;    0.8;eor
       1443;19920904;    1;     -999;   504.00;   593.00;    1.6;eor
       1443;19920905;    1;     -999;   769.00;  1021.00;    4.8;eor
       1443;19920906;    1;     -999;   488.00;  2161.00;   11.5;eor
       1443;19920907;    1;     -999;   530.00;  1930.00;    9.5;eor
       1443;19920908;    1;     -999;   835.00;  1374.00;    6.1;eor
       1443;19920909;    1;     -999;   741.00;  1018.00;    3.5;eor
       1443;19920910;    1;     -999;   536.00;   619.00;    1.9;eor
       1443;19920911;    1;     -999;   642.00;  1809.00;   10.0;eor
       1443;19920912;    1;     -999;   880.00;   989.00;    2.0;eor
       1443;19920913;    1;     -999;   670.00;  1734.00;    9.6;eor
       1443;19920914;    1;     -999;   411.00;   419.00;    0.0;eor
       1443;19920915;    1;     -999;   769.00;  1424.00;    5.8;eor
       1443;19920916;    1;     -999;   389.00;  1867.00;   11.4;eor
       1443;19920917;    1;     -999;   430.00;  1815.00;   11.4;eor
       1443;19920918;    1;     -999;   790.00;  1305.00;    6.8;eor
       1443;19920919;    1;     -999;   850.00;  1238.00;    5.2;eor
       1443;19920920;    1;     -999;   866.00;  1530.00;    8.9;eor
       1443;19920921;    1;     -999;   809.00;  1429.00;    7.3;eor
       1443;19920922;    1;     -999;   716.00;  1098.00;    5.1;eor
       1443;19920923;    1;     -999;   811.00;  1124.00;    4.6;eor
       1443;19920924;    1;     -999;   759.00;  1431.00;    6.8;eor
       1443;19920925;    1;     -999;   439.00;  1636.00;   10.7;eor
       1443;19920926;    1;     -999;   503.00;  1582.00;   10.6;eor
       1443;19920927;    1;     -999;   642.00;  1473.00;    9.4;eor
       1443;19920928;    1;     -999;   436.00;   447.00;    0.0;eor
       1443;19920929;    1;     -999;   604.00;   621.00;    0.2;eor
       1443;19920930;    1;     -999;   560.00;  1044.00;    4.9;eor
       1443;19921001;    1;     -999;   708.00;   961.00;    3.3;eor
       1443;19921002;    1;     -999;   585.00;   630.00;    1.2;eor
       1443;19921003;    1;     -999;   323.00;   323.00;    0.0;eor
       1443;19921004;    1;     -999;   292.00;   292.00;    0.0;eor
       1443;19921005;    1;     -999;   644.00;   800.00;    3.2;eor
       1443;19921006;    1;     -999;   419.00;   442.00;    0.8;eor
       1443;19921007;    1;     -999;   598.00;   642.00;    0.5;eor
       1443;19921008;    1;     -999;   521.00;   530.00;    0.3;eor
       1443;19921009;    1;     -999;   373.00;   394.00;    0.3;eor
       1443;19921010;    1;     -999;   126.00;   128.00;    0.0;eor
       1443;19921011;    1;     -999;   322.00;   322.00;    0.0;eor
       1443;19921012;    1;     -999;   579.00;  1122.00;    7.8;eor
       1443;19921013;    1;     -999;   680.00;  1026.00;    4.7;eor
       1443;19921014;    1;     -999;   531.00;  1192.00;    8.9;eor
       1443;19921015;    1;     -999;   478.00;   828.00;    4.5;eor
       1443;19921016;    1;     -999;   531.00;   688.00;    2.7;eor
       1443;19921017;    1;     -999;   117.00;   117.00;    0.0;eor
       1443;19921018;    1;     -999;   608.00;   802.00;    3.2;eor
       1443;19921019;    1;     -999;   573.00;   954.00;    5.3;eor
       1443;19921020;    1;     -999;   428.00;   493.00;    1.6;eor
       1443;19921021;    1;     -999;   484.00;   510.00;    0.4;eor
       1443;19921022;    1;     -999;   353.00;   357.00;    0.0;eor
       1443;19921023;    1;     -999;   196.00;   198.00;    0.0;eor
       1443;19921024;    1;     -999;   479.00;   593.00;    2.5;eor
       1443;19921025;    1;     -999;   166.00;   167.00;    0.0;eor
       1443;19921026;    1;     -999;   188.00;   189.00;    0.0;eor
       1443;19921027;    1;     -999;   177.00;   179.00;    0.0;eor
       1443;19921028;    1;     -999;    52.00;    54.00;    0.0;eor
       1443;19921029;    1;     -999;   448.00;   722.00;    6.3;eor
       1443;19921030;    1;     -999;   332.00;   334.00;    0.0;eor
       1443;19921031;    1;     -999;   195.00;   195.00;    0.0;eor
       1443;19921101;    1;     -999;   307.00;   307.00;    0.0;eor
       1443;19921102;    1;     -999;   350.00;   593.00;    4.3;eor
       1443;19921103;    1;     -999;   260.00;   261.00;    0.0;eor
       1443;19921104;    1;     -999;   191.00;   191.00;    0.0;eor
       1443;19921105;    1;     -999;   232.00;   556.00;    7.7;eor
       1443;19921106;    1;     -999;   162.00;   162.00;    0.0;eor
       1443;19921107;    1;     -999;   313.00;   833.00;    6.9;eor
       1443;19921108;    1;     -999;   201.00;   201.00;    0.0;eor
       1443;19921109;    1;     -999;   440.00;   705.00;    4.6;eor
       1443;19921110;    1;     -999;   106.00;   107.00;    0.0;eor
       1443;19921111;    1;     -999;    62.00;    63.00;    0.0;eor
       1443;19921112;    1;     -999;   237.00;   252.00;    0.8;eor
       1443;19921113;    1;     -999;   145.00;   145.00;    0.0;eor
       1443;19921114;    1;     -999;   371.00;   552.00;    3.7;eor
       1443;19921115;    1;     -999;   129.00;   130.00;    0.0;eor
       1443;19921116;    1;     -999;   322.00;   344.00;    1.0;eor
       1443;19921117;    1;     -999;   222.00;   228.00;    0.2;eor
       1443;19921118;    1;     -999;   335.00;   428.00;    2.4;eor
       1443;19921119;    1;     -999;   162.00;   188.00;    1.1;eor
       1443;19921120;    1;     -999;   333.00;   365.00;    1.0;eor
       1443;19921121;    1;     -999;    70.00;    70.00;    0.0;eor
       1443;19921122;    1;     -999;    55.00;    57.00;    0.0;eor
       1443;19921123;    1;     -999;   243.00;   676.00;    6.6;eor
       1443;19921124;    1;     -999;   221.00;   666.00;    7.6;eor
       1443;19921125;    1;     -999;   169.00;   177.00;    0.5;eor
       1443;19921126;    1;     -999;    54.00;    55.00;    0.0;eor
       1443;19921127;    1;     -999;   246.00;   679.00;    6.0;eor
       1443;19921128;    1;     -999;   142.00;   143.00;    0.1;eor
       1443;19921129;    1;     -999;    73.00;    73.00;    0.0;eor
       1443;19921130;    1;     -999;   224.00;   575.00;    7.5;eor
       1443;19921201;    1;     -999;    78.00;    78.00;    0.0;eor
       1443;19921202;    1;     -999;   168.00;   171.00;    0.3;eor
       1443;19921203;    1;     -999;   186.00;   186.00;    0.0;eor
       1443;19921204;    1;     -999;   112.00;   112.00;    0.0;eor
       1443;19921205;    1;     -999;   204.00;   205.00;    0.0;eor
       1443;19921206;    1;     -999;   296.00;   468.00;    4.1;eor
       1443;19921207;    1;     -999;   135.00;   137.00;    0.1;eor
       1443;19921208;    1;     -999;    80.00;    80.00;    0.0;eor
       1443;19921209;    1;     -999;    82.00;    82.00;    0.0;eor
       1443;19921210;    1;     -999;    87.00;    87.00;    0.0;eor
       1443;19921211;    1;     -999;   129.00;   129.00;    0.0;eor
       1443;19921212;    1;     -999;    40.00;    42.00;    0.0;eor
       1443;19921213;    1;     -999;   259.00;   333.00;    2.3;eor
       1443;19921214;    1;     -999;   190.00;   533.00;    7.5;eor
       1443;19921215;    1;     -999;   195.00;   521.00;    7.4;eor
       1443;19921216;    1;     -999;   272.00;   328.00;    1.5;eor
       1443;19921217;    1;     -999;   275.00;   431.00;    4.4;eor
       1443;19921218;    1;     -999;   267.00;   305.00;    1.2;eor
       1443;19921219;    1;     -999;   312.00;   365.00;    0.6;eor
       1443;19921220;    1;     -999;   146.00;   149.00;    0.0;eor
       1443;19921221;    1;     -999;    57.00;    58.00;    0.0;eor
       1443;19921222;    1;     -999;   257.00;   432.00;    6.1;eor
       1443;19921223;    1;     -999;   141.00;   141.00;    0.0;eor
       1443;19921224;    1;     -999;    89.00;    89.00;    0.0;eor
       1443;19921225;    1;     -999;    99.00;    99.00;    0.0;eor
       1443;19921226;    1;     -999;   132.00;   132.00;    0.0;eor
       1443;19921227;    1;     -999;   153.00;   153.00;    0.0;eor
       1443;19921228;    1;     -999;   213.00;   540.00;    7.2;eor
       1443;19921229;    1;     -999;   230.00;   512.00;    7.1;eor
       1443;19921230;    1;     -999;   243.00;   499.00;    6.7;eor
       1443;19921231;    1;     -999;   280.00;   440.00;    5.2;eor
       1443;19930101;    1;     -999;   125.00;   125.00;    0.0;eor
       1443;19930102;    1;     -999;   267.00;   612.00;    6.6;eor
       1443;19930103;    1;     -999;   271.00;   466.00;    6.2;eor
       1443;19930104;    1;     -999;   323.00;   404.00;    2.6;eor
       1443;19930105;    1;     -999;   280.00;   525.00;    5.4;eor
       1443;19930106;    1;     -999;   295.00;   463.00;    2.9;eor
       1443;19930107;    1;     -999;    59.00;    61.00;    0.0;eor
       1443;19930108;    1;     -999;    66.00;    66.00;    0.0;eor
       1443;19930109;    1;     -999;   236.00;   381.00;    2.4;eor
       1443;19930110;    1;     -999;   252.00;   301.00;    1.0;eor
       1443;19930111;    1;     -999;    68.00;    68.00;    0.0;eor
       1443;19930112;    1;     -999;    41.00;    42.00;    0.0;eor
       1443;19930113;    1;     -999;   307.00;   368.00;    1.7;eor
       1443;19930114;    1;     -999;   239.00;   564.00;    6.4;eor
       1443;19930115;    1;     -999;   383.00;   539.00;    3.3;eor
       1443;19930116;    1;     -999;   241.00;   624.00;    7.9;eor
       1443;19930117;    1;     -999;   199.00;   680.00;    8.1;eor
       1443;19930118;    1;     -999;   275.00;   308.00;    1.5;eor
       1443;19930119;    1;     -999;   347.00;   491.00;    3.9;eor
       1443;19930120;    1;     -999;   420.00;   489.00;    1.2;eor
       1443;19930121;    1;     -999;   343.00;   505.00;    3.5;eor
       1443;19930122;    1;     -999;    84.00;    84.00;    0.0;eor
       1443;19930123;    1;     -999;   277.00;   291.00;    0.5;eor
       1443;19930124;    1;     -999;   107.00;   108.00;    0.0;eor
       1443;19930125;    1;     -999;   177.00;   214.00;    1.4;eor
       1443;19930126;    1;     -999;   365.00;   672.00;    6.1;eor
       1443;19930127;    1;     -999;   120.00;   121.00;    0.0;eor
       1443;19930128;    1;     -999;   124.00;   125.00;    0.0;eor
       1443;19930129;    1;     -999;   324.00;   329.00;    0.1;eor
       1443;19930130;    1;     -999;   219.00;   221.00;    0.2;eor
       1443;19930131;    1;     -999;   442.00;   542.00;    3.0;eor
       1443;19930201;    1;     -999;   270.00;   271.00;    0.0;eor
       1443;19930202;    1;     -999;   215.00;   215.00;    0.0;eor
       1443;19930203;    1;     -999;   161.00;   161.00;    0.0;eor
       1443;19930204;    1;     -999;   416.00;   574.00;    2.9;eor
       1443;19930205;    1;     -999;   318.00;   892.00;    8.6;eor
       1443;19930206;    1;     -999;   417.00;   510.00;    1.5;eor
       1443;19930207;    1;     -999;   274.00;   274.00;    0.0;eor
       1443;19930208;    1;     -999;   117.00;   117.00;    0.0;eor
       1443;19930209;    1;     -999;   316.00;   347.00;    0.5;eor
       1443;19930210;    1;     -999;   207.00;   207.00;    0.0;eor
       1443;19930211;    1;     -999;   505.00;   568.00;    1.3;eor
       1443;19930212;    1;     -999;   259.00;   259.00;    0.0;eor
       1443;19930213;    1;     -999;   242.00;   242.00;    0.0;eor
       1443;19930214;    1;     -999;   255.00;   255.00;    0.0;eor
       1443;19930215;    1;     -999;   172.00;   172.00;    0.0;eor
       1443;19930216;    1;     -999;   191.00;   191.00;    0.0;eor
       1443;19930217;    1;     -999;   157.00;   157.00;    0.0;eor
       1443;19930218;    1;     -999;   516.00;   683.00;    3.7;eor
       1443;19930219;    1;     -999;   120.00;   122.00;    0.1;eor
       1443;19930220;    1;     -999;   426.00;   440.00;    0.7;eor
       1443;19930221;    1;     -999;   313.00;   314.00;    0.1;eor
       1443;19930222;    1;     -999;   522.00;   614.00;    1.3;eor
       1443;19930223;    1;     -999;   523.00;   821.00;    5.0;eor
       1443;19930224;    1;     -999;   490.00;  1128.00;    7.7;eor
       1443;19930225;    1;     -999;   561.00;  1277.00;    8.4;eor
       1443;19930226;    1;     -999;   450.00;  1272.00;    8.4;eor
       1443;19930227;    1;     -999;   684.00;  1061.00;    5.5;eor
       1443;19930228;    1;     -999;   684.00;   797.00;    1.8;eor
       1443;19930301;    1;     -999;   616.00;   633.00;    0.1;eor
       1443;19930302;    1;     -999;   718.00;   886.00;    2.6;eor
       1443;19930303;    1;     -999;   151.00;   151.00;    0.0;eor
       1443;19930304;    1;     -999;   622.00;   636.00;    0.3;eor
       1443;19930305;    1;     -999;   631.00;  1402.00;    9.0;eor
       1443;19930306;    1;     -999;   315.00;   317.00;    0.0;eor
       1443;19930307;    1;     -999;   466.00;   498.00;    0.6;eor
       1443;19930308;    1;     -999;   388.00;  1607.00;   10.3;eor
       1443;19930309;    1;     -999;   482.00;  1506.00;   10.4;eor
       1443;19930310;    1;     -999;   461.00;  1567.00;   10.2;eor
       1443;19930311;    1;     -999;   616.00;  1419.00;    6.9;eor
       1443;19930312;    1;     -999;   552.00;  1501.00;   10.1;eor
       1443;19930313;    1;     -999;   608.00;  1470.00;   10.2;eor
       1443;19930314;    1;     -999;   579.00;  1587.00;   10.5;eor
       1443;19930315;    1;     -999;   674.00;  1194.00;    4.7;eor
       1443;19930316;    1;     -999;   649.00;  1367.00;    7.4;eor
       1443;19930317;    1;     -999;   462.00;   469.00;    0.0;eor
       1443;19930318;    1;     -999;   480.00;  1677.00;   10.1;eor
       1443;19930319;    1;     -999;   661.00;  1604.00;    9.2;eor
       1443;19930320;    1;     -999;   595.00;  1690.00;    9.7;eor
       1443;19930321;    1;     -999;   492.00;   510.00;    0.1;eor
       1443;19930322;    1;     -999;   554.00;   570.00;    0.3;eor
       1443;19930323;    1;     -999;   506.00;   515.00;    0.2;eor
       1443;19930324;    1;     -999;   797.00;   850.00;    0.3;eor
       1443;19930325;    1;     -999;   864.00;  1468.00;    7.8;eor
       1443;19930326;    1;     -999;   622.00;   895.00;    3.6;eor
       1443;19930327;    1;     -999;   821.00;  1672.00;    9.0;eor
       1443;19930328;    1;     -999;   843.00;  1896.00;   10.0;eor
       1443;19930329;    1;     -999;   506.00;  2058.00;   11.4;eor
       1443;19930330;    1;     -999;   554.00;  2005.00;   11.0;eor
       1443;19930331;    1;     -999;   682.00;  1908.00;    9.5;eor
       1443;19930401;    1;     -999;   946.00;  1604.00;    6.7;eor
       1443;19930402;    1;     -999;   408.00;   410.00;    0.0;eor
       1443;19930403;    1;     -999;   341.00;   343.00;    0.0;eor
       1443;19930404;    1;     -999;   645.00;   698.00;    0.9;eor
       1443;19930405;    1;     -999;   776.00;  1855.00;    8.3;eor
       1443;19930406;    1;     -999;   881.00;  1264.00;    5.6;eor
       1443;19930407;    1;     -999;   690.00;   778.00;    2.7;eor
       1443;19930408;    1;     -999;   985.00;  1730.00;    7.3;eor
       1443;19930409;    1;     -999;   861.00;  1994.00;    9.0;eor
       1443;19930410;    1;     -999;   789.00;   899.00;    1.5;eor
       1443;19930411;    1;     -999;  1108.00;  1487.00;    4.8;eor
       1443;19930412;    1;     -999;   794.00;  1079.00;    4.1;eor
       1443;19930413;    1;     -999;  1053.00;  1402.00;    4.2;eor
       1443;19930414;    1;     -999;   835.00;  1932.00;    9.8;eor
       1443;19930415;    1;     -999;   793.00;  1405.00;    5.6;eor
       1443;19930416;    1;     -999;   947.00;  1636.00;    6.2;eor
       1443;19930417;    1;     -999;   900.00;  1050.00;    1.4;eor
       1443;19930418;    1;     -999;   648.00;   683.00;    0.6;eor
       1443;19930419;    1;     -999;   896.00;  1180.00;    3.3;eor
       1443;19930420;    1;     -999;   625.00;  2436.00;   12.5;eor
       1443;19930421;    1;     -999;   610.00;  2419.00;   11.5;eor
       1443;19930422;    1;     -999;  1130.00;  1951.00;    7.9;eor
       1443;19930423;    1;     -999;  1069.00;  2164.00;    9.5;eor
       1443;19930424;    1;     -999;   987.00;  2197.00;   10.6;eor
       1443;19930425;    1;     -999;  1098.00;  1755.00;    5.3;eor
       1443;19930426;    1;     -999;  1208.00;  1972.00;    8.0;eor
       1443;19930427;    1;     -999;  1148.00;  2334.00;   10.5;eor
       1443;19930428;    1;     -999;  1035.00;  2248.00;   10.1;eor
       1443;19930429;    1;     -999;   882.00;  2234.00;    9.0;eor
       1443;19930430;    1;     -999;   777.00;  1405.00;    5.8;eor
       1443;19930501;    1;     -999;  1227.00;  1617.00;    4.2;eor
       1443;19930502;    1;     -999;  1088.00;  1540.00;    4.5;eor
       1443;19930503;    1;     -999;   854.00;   908.00;    0.8;eor
       1443;19930504;    1;     -999;   933.00;   971.00;    0.5;eor
       1443;19930505;    1;     -999;   657.00;   707.00;    1.0;eor
       1443;19930506;    1;     -999;   519.00;   527.00;    0.0;eor
       1443;19930507;    1;     -999;   849.00;   863.00;    0.0;eor
       1443;19930508;    1;     -999;  1174.00;  1774.00;    7.3;eor
       1443;19930509;    1;     -999;  1169.00;  2002.00;    8.6;eor
       1443;19930510;    1;     -999;   948.00;  2460.00;   11.9;eor
       1443;19930511;    1;     -999;  1150.00;  2251.00;   10.4;eor
       1443;19930512;    1;     -999;  1156.00;  1417.00;    3.1;eor
       1443;19930513;    1;     -999;  1011.00;  1337.00;    3.7;eor
       1443;19930514;    1;     -999;  1045.00;  1488.00;    4.2;eor
       1443;19930515;    1;     -999;  1212.00;  1945.00;    7.5;eor
       1443;19930516;    1;     -999;   862.00;  2848.00;   13.3;eor
       1443;19930517;    1;     -999;   697.00;  2782.00;   12.2;eor
       1443;19930518;    1;     -999;  1152.00;  2571.00;   11.1;eor
       1443;19930519;    1;     -999;  1207.00;  2348.00;   10.6;eor
       1443;19930520;    1;     -999;   600.00;  1202.00;    5.5;eor
       1443;19930521;    1;     -999;   517.00;   526.00;    0.0;eor
       1443;19930522;    1;     -999;   789.00;  2869.00;   13.7;eor
       1443;19930523;    1;     -999;   751.00;  2841.00;   13.7;eor
       1443;19930524;    1;     -999;  1083.00;  2232.00;    8.3;eor
       1443;19930525;    1;     -999;   986.00;  2703.00;   12.4;eor
       1443;19930526;    1;     -999;  1247.00;  2217.00;    8.5;eor
       1443;19930527;    1;     -999;   744.00;  2101.00;    6.5;eor
       1443;19930528;    1;     -999;   976.00;  1438.00;    4.5;eor
       1443;19930529;    1;     -999;  1042.00;  2671.00;   10.5;eor
       1443;19930530;    1;     -999;  1137.00;  2126.00;   10.0;eor
       1443;19930531;    1;     -999;  1245.00;  2494.00;    9.3;eor
       1443;19930601;    1;     -999;  1132.00;  2728.00;   12.3;eor
       1443;19930602;    1;     -999;   643.00;   746.00;    1.6;eor
       1443;19930603;    1;     -999;  1125.00;  1536.00;    3.0;eor
       1443;19930604;    1;     -999;  1252.00;  1504.00;    5.2;eor
       1443;19930605;    1;     -999;  1340.00;  2698.00;   11.5;eor
       1443;19930606;    1;     -999;   868.00;  2781.00;   12.5;eor
       1443;19930607;    1;     -999;  1103.00;  2691.00;   13.1;eor
       1443;19930608;    1;     -999;  1378.00;  2510.00;   11.4;eor
       1443;19930609;    1;     -999;   887.00;  2198.00;    9.8;eor
       1443;19930610;    1;     -999;   969.00;  2100.00;    9.3;eor
       1443;19930611;    1;     -999;   487.00;   499.00;    0.2;eor
       1443;19930612;    1;     -999;  1050.00;  1222.00;    2.7;eor
       1443;19930613;    1;     -999;  1159.00;  1231.00;    1.2;eor
       1443;19930614;    1;     -999;  1251.00;  1318.00;    1.0;eor
       1443;19930615;    1;     -999;   998.00;  1071.00;    0.8;eor
       1443;19930616;    1;     -999;  1341.00;  2384.00;    8.8;eor
       1443;19930617;    1;     -999;   908.00;  1190.00;    2.5;eor
       1443;19930618;    1;     -999;   573.00;  3038.00;   14.0;eor
       1443;19930619;    1;     -999;   780.00;  2741.00;   12.5;eor
       1443;19930620;    1;     -999;  1208.00;  1452.00;    3.2;eor
       1443;19930621;    1;     -999;  1161.00;  2244.00;    8.8;eor
       1443;19930622;    1;     -999;   557.00;   563.00;    0.0;eor
