Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Dec 19, 2017;Dec 20, 2017;12,240.00;13,081.25;864.25;947.25;192.00;64,584.50;47,871.75;1,341.75;14,471.75;4,519.50
Dec 20, 2017;Dec 21, 2017;12,240.00;12,691.25;881.50;1,361.00;192.00;64,436.00;47,281.00;1,278.75;12,069.50;3,936.00
Dec 21, 2017;Dec 22, 2017;12,240.00;12,482.00;7,253.75;1,327.25;192.00;64,553.75;35,938.00;0.00;7,159.75;3,936.00
Dec 22, 2017;Dec 23, 2017;12,240.00;12,831.75;3,670.00;1,134.75;192.00;64,475.75;30,962.00;0.00;8,783.00;3,936.00
Dec 23, 2017;Dec 24, 2017;12,240.00;13,561.75;10,752.00;1,554.00;192.00;61,788.50;17,181.50;184.50;3,804.75;3,936.00
Dec 24, 2017;Dec 25, 2017;12,240.00;11,333.00;11,899.00;1,701.25;192.00;38,877.25;4,476.50;0.00;6,313.00;3,936.00
Dec 25, 2017;Dec 26, 2017;12,240.00;11,647.25;6,909.00;4,361.50;192.00;55,113.75;4,886.75;0.00;7,951.50;3,936.00
Dec 26, 2017;Dec 27, 2017;12,240.00;12,144.75;18,575.50;4,478.25;192.00;59,311.25;5,058.75;0.00;3,098.50;3,936.00
Dec 27, 2017;Dec 28, 2017;12,240.00;11,936.75;9,991.75;1,470.75;192.00;64,109.25;20,029.25;0.00;8,076.50;3,936.00
Dec 28, 2017;Dec 29, 2017;12,240.00;11,736.25;13,982.75;1,208.50;192.00;62,864.75;10,460.50;0.00;6,964.50;3,936.00
Dec 29, 2017;Dec 30, 2017;12,240.00;11,409.25;14,440.75;4,940.25;192.00;60,464.00;8,544.50;0.00;7,985.00;3,936.00
Dec 30, 2017;Dec 31, 2017;12,240.00;11,986.00;23,792.75;894.25;192.00;60,268.00;5,278.00;0.00;5,004.25;3,936.00
Dec 31, 2017;Jan 1, 2018;12,240.00;14,146.25;22,979.75;3,932.50;192.00;52,352.00;4,119.00;0.00;6,580.75;3,936.00
Jan 1, 2018;Jan 2, 2018;12,240.00;12,574.50;22,364.75;6,035.00;192.00;40,033.25;5,807.00;0.00;6,307.50;3,792.00
Jan 2, 2018;Jan 3, 2018;12,240.00;14,263.25;22,206.25;3,671.50;192.00;64,124.75;10,593.25;0.00;10,076.75;3,792.00
Jan 3, 2018;Jan 4, 2018;12,240.00;13,939.75;27,251.50;2,038.75;192.00;56,241.25;9,805.50;0.00;7,788.50;3,792.00
Jan 4, 2018;Jan 5, 2018;12,240.00;12,609.75;21,266.25;829.25;192.00;64,728.25;31,144.50;0.00;13,834.50;3,792.00
Jan 5, 2018;Jan 6, 2018;12,240.00;10,121.25;17,174.50;2,324.75;192.00;63,491.50;30,610.75;0.00;14,286.00;3,792.00
Jan 6, 2018;Jan 7, 2018;12,240.00;11,976.50;2,761.00;3,997.50;192.00;64,938.00;25,368.00;0.00;9,728.75;3,792.00
Jan 7, 2018;Jan 8, 2018;12,240.00;13,069.25;15,377.50;2,057.50;192.00;64,170.00;7,536.00;0.00;7,700.75;3,792.00
Jan 8, 2018;Jan 9, 2018;12,240.00;13,312.00;18,677.50;2,782.75;192.00;64,770.50;19,248.50;769.75;11,561.25;3,792.00
Jan 9, 2018;Jan 10, 2018;12,240.00;13,619.75;7,883.00;5,130.75;192.00;64,553.50;27,188.00;736.50;8,044.00;3,792.00
Jan 10, 2018;Jan 11, 2018;12,240.00;13,609.75;3,201.50;6,142.50;192.00;64,474.00;60,626.00;829.00;8,888.25;3,792.00
Jan 11, 2018;Jan 12, 2018;12,240.00;13,760.25;323.75;4,450.75;192.00;64,885.75;70,570.00;833.75;8,372.50;3,792.00
Jan 12, 2018;Jan 13, 2018;12,240.00;13,707.75;1,160.50;2,505.25;192.00;64,597.50;66,157.75;910.50;11,933.75;4,039.75
Jan 13, 2018;Jan 14, 2018;12,240.00;13,597.75;4,989.00;2,191.25;192.00;64,664.75;15,670.75;0.00;6,613.00;3,792.00
Jan 14, 2018;Jan 15, 2018;12,240.00;13,381.00;3,251.00;4,338.00;192.00;64,101.50;14,395.75;0.00;6,510.00;3,792.00
Jan 15, 2018;Jan 16, 2018;12,240.00;12,507.00;12,693.25;4,015.00;192.00;64,842.00;20,522.00;644.50;9,056.25;3,792.00
Jan 16, 2018;Jan 17, 2018;12,240.00;13,146.75;26,061.75;1,891.25;192.00;64,518.00;24,551.50;689.50;12,765.75;3,792.00
Jan 17, 2018;Jan 18, 2018;12,240.00;14,244.75;24,049.75;3,258.25;192.00;64,680.50;19,850.50;1,847.25;11,862.25;3,792.00
Jan 18, 2018;Jan 19, 2018;12,240.00;14,147.00;24,915.00;1,992.75;192.00;64,601.00;28,971.50;0.00;10,794.50;4,003.50
Jan 19, 2018;Jan 20, 2018;12,240.00;13,689.25;15,567.50;5,521.25;192.00;64,682.75;55,370.75;0.00;13,244.25;3,792.00
Jan 20, 2018;Jan 21, 2018;12,240.00;13,853.00;10,823.00;1,757.25;192.00;65,037.00;36,270.00;0.00;10,205.00;3,792.00
Jan 21, 2018;Jan 22, 2018;12,240.00;13,541.50;7,467.00;3,438.00;192.00;65,184.50;33,805.50;0.00;10,077.25;3,792.00
Jan 22, 2018;Jan 23, 2018;12,240.00;12,700.25;10,013.25;903.00;192.00;64,971.00;59,902.00;1,369.00;11,869.25;4,297.50
Jan 23, 2018;Jan 24, 2018;12,240.00;11,163.25;10,771.00;3,639.75;192.00;64,918.25;58,730.00;826.25;11,270.00;3,792.00
Jan 24, 2018;Jan 25, 2018;12,240.00;12,359.25;14,168.50;8,890.00;192.00;63,685.50;13,680.25;0.00;8,478.50;3,792.00
Jan 25, 2018;Jan 26, 2018;12,240.00;12,782.25;11,808.00;4,942.75;192.00;64,920.50;49,085.25;531.00;11,591.75;3,792.00
Jan 26, 2018;Jan 27, 2018;12,240.00;13,113.50;3,065.25;3,774.50;192.00;65,040.00;65,326.25;481.75;12,041.50;4,045.00
Jan 27, 2018;Jan 28, 2018;12,240.00;13,420.00;2,168.50;3,527.50;192.00;63,024.25;29,215.25;0.00;6,180.75;3,792.00
Jan 28, 2018;Jan 29, 2018;12,240.00;12,709.00;19,702.75;3,409.75;192.00;47,868.00;5,109.00;0.00;4,818.75;3,792.00
Jan 29, 2018;Jan 30, 2018;12,240.00;13,730.25;20,004.25;4,764.25;192.00;58,614.25;9,558.25;0.00;5,330.75;3,792.00
Jan 30, 2018;Jan 31, 2018;12,240.00;13,803.75;5,849.25;5,543.25;192.00;64,986.25;36,971.50;246.00;11,423.00;4,037.50
Jan 31, 2018;Feb 1, 2018;12,240.00;13,954.75;19,395.75;5,120.00;192.00;64,763.50;9,002.00;0.00;7,648.50;3,792.00
Feb 1, 2018;Feb 2, 2018;12,240.00;14,130.75;10,897.00;3,816.25;192.00;64,814.75;14,482.75;306.75;10,156.25;3,792.00
Feb 2, 2018;Feb 3, 2018;12,240.00;14,175.25;10,844.00;5,914.50;192.00;64,848.00;39,654.75;54.00;6,980.25;3,792.00
Feb 3, 2018;Feb 4, 2018;12,240.00;14,099.25;2,855.00;4,118.50;192.00;64,926.75;35,454.50;0.00;8,082.00;3,792.00
Feb 4, 2018;Feb 5, 2018;12,240.00;13,906.75;1,551.25;5,340.75;192.00;64,974.25;25,500.50;0.00;4,665.75;3,792.00
Feb 5, 2018;Feb 6, 2018;12,240.00;13,567.00;13,200.00;7,959.75;192.00;65,068.25;62,996.25;203.00;13,313.50;3,792.00
Feb 6, 2018;Feb 7, 2018;12,240.00;13,313.25;7,506.25;8,219.50;192.00;65,045.75;70,201.25;427.50;11,302.25;4,027.00
Feb 7, 2018;Feb 8, 2018;12,240.00;13,222.75;1,739.75;5,253.25;192.00;65,153.75;76,183.25;1,815.75;18,201.00;5,014.50
Feb 8, 2018;Feb 9, 2018;12,240.00;12,942.75;145.50;5,668.75;192.00;65,145.75;76,762.50;699.00;12,816.75;4,003.00
Feb 9, 2018;Feb 10, 2018;12,240.00;12,836.25;561.25;2,903.75;192.00;65,073.00;77,050.25;2,264.25;16,022.00;5,289.00
Feb 10, 2018;Feb 11, 2018;12,240.00;12,123.00;2,341.00;3,193.50;192.00;65,102.75;59,100.25;0.00;7,099.25;3,792.00
Feb 11, 2018;Feb 12, 2018;12,240.00;11,762.25;11,612.50;2,842.50;192.00;64,260.25;11,577.25;0.00;3,614.00;3,792.00
Feb 12, 2018;Feb 13, 2018;12,240.00;11,601.75;8,713.25;6,538.25;192.00;64,760.75;51,442.50;0.00;7,109.50;3,792.00
Feb 13, 2018;Feb 14, 2018;12,240.00;11,631.50;4,899.50;13,867.75;192.00;64,933.00;66,290.75;0.00;10,127.00;3,810.75
Feb 14, 2018;Feb 15, 2018;12,240.00;11,667.50;5,985.25;15,727.25;192.00;65,003.00;58,471.50;0.00;8,084.50;3,792.00
Feb 15, 2018;Feb 16, 2018;12,240.00;11,568.50;9,748.00;2,272.50;192.00;64,936.25;59,228.25;210.00;14,543.00;4,068.25
Feb 16, 2018;Feb 17, 2018;12,240.00;13,651.00;2,710.25;7,864.25;192.00;64,812.25;71,646.25;958.00;13,037.00;4,831.50
Feb 17, 2018;Feb 18, 2018;12,240.00;14,258.00;4,033.25;1,387.50;192.00;64,953.25;68,713.25;0.00;8,314.50;3,792.00
Feb 18, 2018;Feb 19, 2018;12,240.00;14,056.00;2,254.25;4,436.25;192.00;64,967.25;59,686.00;0.00;4,235.25;3,792.00
Feb 19, 2018;Feb 20, 2018;12,240.00;13,965.00;1,476.50;2,869.25;192.00;65,014.50;66,616.00;2,951.75;18,788.50;6,110.50
Feb 20, 2018;Feb 21, 2018;12,240.00;13,723.25;1,112.00;3,248.25;192.00;64,967.75;70,225.75;2,340.50;14,587.00;4,974.25
Feb 21, 2018;Feb 22, 2018;12,240.00;13,560.50;9,197.00;8,755.75;192.00;64,959.00;71,708.75;0.00;11,384.25;3,792.00
Feb 22, 2018;Feb 23, 2018;12,240.00;13,128.75;21,881.75;7,987.25;192.00;64,959.25;67,466.75;960.00;9,839.00;3,792.00
Feb 23, 2018;Feb 24, 2018;12,240.00;12,541.00;18,631.50;7,222.25;192.00;64,981.25;58,444.50;1,540.00;11,296.50;3,792.00
Feb 24, 2018;Feb 25, 2018;12,240.00;11,889.25;25,368.00;12,682.00;192.00;60,604.50;20,971.75;151.25;3,371.25;3,792.00
Feb 25, 2018;Feb 26, 2018;12,240.00;11,441.75;19,882.75;15,560.00;192.00;65,029.25;30,814.75;372.75;4,599.00;3,792.00
Feb 26, 2018;Feb 27, 2018;12,240.00;11,181.00;15,060.50;11,417.50;192.00;64,939.50;61,667.00;2,202.75;9,807.50;4,447.75
Feb 27, 2018;Feb 28, 2018;12,240.00;10,994.50;5,847.25;11,531.50;192.00;64,983.50;69,851.75;2,353.75;11,524.50;4,846.50
Feb 28, 2018;Mar 1, 2018;12,240.00;10,531.00;15,636.50;15,856.75;192.00;64,936.50;60,070.00;1,285.00;8,810.00;4,138.00
Mar 1, 2018;Mar 2, 2018;12,240.00;10,060.50;19,251.25;8,995.75;192.00;64,018.25;39,382.00;1,462.00;8,068.75;3,792.00
Mar 2, 2018;Mar 3, 2018;12,240.00;10,189.25;9,640.25;8,727.50;192.00;64,903.50;65,124.00;55.00;12,140.00;4,036.75
Mar 3, 2018;Mar 4, 2018;12,240.00;10,225.00;3,287.25;8,567.25;192.00;64,701.25;50,295.25;0.00;7,803.75;3,792.00
Mar 4, 2018;Mar 5, 2018;12,240.00;10,189.75;6,119.75;14,029.25;192.00;64,347.75;32,722.00;0.00;3,707.25;3,792.00
Mar 5, 2018;Mar 6, 2018;12,240.00;10,623.25;5,031.75;17,636.75;192.00;63,053.50;57,678.25;0.00;8,795.00;3,792.00
Mar 6, 2018;Mar 7, 2018;12,240.00;10,762.25;3,462.75;10,991.75;192.00;64,717.00;72,511.75;998.75;10,731.75;3,792.00
Mar 7, 2018;Mar 8, 2018;12,240.00;10,696.00;14,529.25;10,309.75;192.00;64,691.25;75,700.25;1,232.75;10,824.00;3,792.00
Mar 8, 2018;Mar 9, 2018;12,240.00;10,757.50;14,955.75;17,000.00;192.00;64,748.00;59,066.25;1,460.25;6,771.75;4,071.75
Mar 9, 2018;Mar 10, 2018;12,240.00;10,563.25;4,942.25;7,282.75;192.00;64,651.50;59,080.25;0.00;12,483.50;3,792.00
Mar 10, 2018;Mar 11, 2018;12,240.00;10,527.00;9,314.75;4,871.25;192.00;64,523.50;18,771.50;0.00;3,561.25;3,792.00
Mar 11, 2018;Mar 12, 2018;12,240.00;10,808.50;4,592.00;8,316.50;192.00;64,523.75;8,912.50;0.00;5,281.25;3,792.00
Mar 12, 2018;Mar 13, 2018;12,240.00;11,599.50;16,140.75;9,157.75;192.00;64,552.75;55,699.00;0.00;12,631.75;3,792.00
Mar 13, 2018;Mar 14, 2018;12,240.00;12,291.25;21,123.50;6,793.00;192.00;64,668.25;58,681.75;0.00;6,601.00;3,792.00
Mar 14, 2018;Mar 15, 2018;12,240.00;12,824.00;5,517.50;16,337.75;192.00;64,718.25;61,793.00;0.75;12,117.50;3,792.00
Mar 15, 2018;Mar 16, 2018;12,240.00;12,160.75;14,494.75;11,060.25;192.00;64,547.50;22,782.75;0.00;7,045.00;3,792.00
Mar 16, 2018;Mar 17, 2018;12,240.00;12,012.75;5,540.25;10,975.25;192.00;64,533.50;36,443.50;767.50;15,493.00;4,269.50
Mar 17, 2018;Mar 18, 2018;12,240.00;11,561.00;12,822.50;4,898.25;192.00;63,552.75;28,865.50;315.50;6,407.25;3,792.00
Mar 18, 2018;Mar 19, 2018;12,240.00;10,538.00;12,421.00;3,430.00;192.00;60,360.50;24,362.50;0.00;4,460.50;3,792.00
Mar 19, 2018;Mar 20, 2018;12,240.00;11,442.75;2,732.75;4,940.00;192.00;64,579.75;63,428.75;1,593.00;15,713.75;5,013.50
Mar 20, 2018;Mar 21, 2018;12,240.00;11,248.00;3,510.75;11,483.50;192.00;64,380.25;71,580.25;1,576.75;12,941.00;5,425.75
Mar 21, 2018;Mar 22, 2018;12,240.00;11,077.00;4,128.50;20,581.50;192.00;64,293.50;59,197.50;1,588.50;12,136.00;3,979.00
Mar 22, 2018;Mar 23, 2018;12,240.00;10,715.75;7,951.75;9,953.75;192.00;64,229.00;52,353.75;1,583.50;10,625.00;3,792.00
Mar 23, 2018;Mar 24, 2018;12,240.00;10,431.50;1,369.00;7,832.25;192.00;64,089.50;69,120.00;2,271.50;11,722.00;3,792.00
Mar 24, 2018;Mar 25, 2018;12,240.00;10,203.50;7,463.75;23,989.50;192.00;63,864.00;63,324.50;15.75;4,535.75;3,792.00
Mar 25, 2018;Mar 26, 2018;11,730.00;9,621.75;1,183.25;22,994.00;184.00;60,962.00;42,193.00;156.25;4,738.25;3,634.00
Mar 26, 2018;Mar 27, 2018;12,240.00;9,571.00;1,582.50;9,606.75;192.00;63,557.50;65,204.00;1,526.00;10,104.25;3,792.00
Mar 27, 2018;Mar 28, 2018;12,240.00;9,721.50;4,203.75;15,065.50;192.00;63,453.25;68,055.75;1,513.75;11,668.00;3,792.00
Mar 28, 2018;Mar 29, 2018;12,240.00;10,098.25;17,415.75;8,152.75;192.00;63,319.75;46,307.00;1,432.75;7,632.25;3,792.00
Mar 29, 2018;Mar 30, 2018;12,240.00;12,676.25;8,305.50;14,843.00;192.00;63,151.25;53,072.75;0.00;7,291.75;3,792.00
Mar 30, 2018;Mar 31, 2018;12,240.00;12,577.25;6,943.75;17,859.25;192.00;52,599.00;18,891.50;0.00;6,020.25;3,792.00
Mar 31, 2018;Apr 1, 2018;12,240.00;12,960.75;4,410.00;14,566.25;192.00;63,070.00;10,779.25;0.00;7,312.25;3,792.00
Apr 1, 2018;Apr 2, 2018;12,240.00;12,887.25;18,764.75;12,500.75;192.00;60,307.75;13,722.25;0.00;4,148.00;3,792.00
Apr 2, 2018;Apr 3, 2018;12,240.00;12,708.75;4,853.00;22,373.00;192.00;62,423.00;12,591.50;0.00;4,490.25;3,792.00
Apr 3, 2018;Apr 4, 2018;12,240.00;12,200.75;9,711.75;21,663.50;192.00;62,454.75;22,569.50;132.25;10,717.00;3,945.50
Apr 4, 2018;Apr 5, 2018;12,240.00;12,383.00;11,054.00;18,249.25;192.00;62,313.75;35,408.25;94.75;13,848.25;3,792.00
Apr 5, 2018;Apr 6, 2018;12,240.00;12,720.75;19,451.25;14,032.00;192.00;62,458.50;24,099.50;0.00;7,719.75;3,792.00
Apr 6, 2018;Apr 7, 2018;12,240.00;12,553.75;9,447.00;28,123.50;192.00;62,067.00;33,651.75;334.00;9,798.50;4,274.25
Apr 7, 2018;Apr 8, 2018;12,240.00;12,403.00;7,070.50;27,844.25;192.00;61,818.75;16,256.75;0.00;5,961.75;3,792.00
Apr 8, 2018;Apr 9, 2018;12,240.00;12,216.00;5,127.50;26,399.50;192.00;61,726.50;46,384.50;0.00;4,617.75;3,792.00
Apr 9, 2018;Apr 10, 2018;12,240.00;12,534.75;3,007.25;15,969.50;192.00;61,386.50;53,852.50;0.00;14,802.00;3,792.00
Apr 10, 2018;Apr 11, 2018;12,240.00;12,378.50;5,736.25;17,249.25;192.00;61,237.50;38,214.25;53.00;5,283.00;3,942.25
Apr 11, 2018;Apr 12, 2018;12,240.00;12,576.50;4,971.50;25,862.75;192.00;61,228.50;37,585.00;0.00;10,558.00;3,792.00
Apr 12, 2018;Apr 13, 2018;12,240.00;12,387.50;6,654.50;19,015.50;192.00;61,005.25;29,868.75;224.00;13,042.25;3,951.00
Apr 13, 2018;Apr 14, 2018;12,240.00;11,808.25;6,694.75;10,566.50;192.00;60,905.25;43,088.25;0.00;10,613.75;4,763.75
Apr 14, 2018;Apr 15, 2018;12,240.00;11,624.00;3,552.00;25,224.25;192.00;60,890.25;19,886.50;0.00;6,356.00;3,792.00
Apr 15, 2018;Apr 16, 2018;12,240.00;11,536.00;1,758.00;20,254.25;192.00;60,632.75;21,892.25;0.00;3,450.50;3,792.00
Apr 16, 2018;Apr 17, 2018;12,240.00;11,813.25;2,331.50;16,166.25;192.00;60,378.00;57,783.25;55.50;11,151.25;3,792.00
Apr 17, 2018;Apr 18, 2018;12,240.00;12,128.50;471.00;26,734.75;192.00;60,103.00;57,527.75;0.00;8,582.25;3,792.00
Apr 18, 2018;Apr 19, 2018;12,240.00;12,054.75;6,134.00;28,336.50;192.00;59,884.50;56,845.25;96.00;8,454.50;4,010.00
Apr 19, 2018;Apr 20, 2018;12,240.00;11,987.00;10,097.00;28,435.75;192.00;59,399.50;29,330.00;0.00;8,299.75;3,792.00
Apr 20, 2018;Apr 21, 2018;12,240.00;12,464.25;4,030.25;27,984.50;192.00;59,582.00;30,512.00;0.00;9,493.50;3,792.00
Apr 21, 2018;Apr 22, 2018;12,240.00;12,580.50;1,212.50;27,065.50;192.00;59,259.25;14,605.00;0.00;5,122.75;3,792.00
Apr 22, 2018;Apr 23, 2018;12,240.00;12,603.25;3,775.75;26,305.25;192.00;57,576.75;7,777.25;0.00;3,772.00;3,792.00
Apr 23, 2018;Apr 24, 2018;12,240.00;12,640.50;10,537.25;13,846.00;192.00;58,862.25;25,984.75;0.00;8,332.50;3,792.00
Apr 24, 2018;Apr 25, 2018;12,240.00;13,179.75;6,583.75;24,612.00;192.00;58,919.25;9,316.25;0.00;6,756.00;3,792.00
Apr 25, 2018;Apr 26, 2018;12,240.00;13,440.50;17,559.50;23,141.25;192.00;58,627.00;15,812.00;0.00;7,183.50;3,792.00
Apr 26, 2018;Apr 27, 2018;12,240.00;13,477.75;12,140.25;19,065.00;192.00;59,172.50;10,332.25;0.00;10,462.25;3,792.00
Apr 27, 2018;Apr 28, 2018;12,240.00;13,650.00;4,450.50;29,883.75;192.00;58,774.25;9,987.50;0.00;9,287.25;3,792.00
Apr 28, 2018;Apr 29, 2018;12,240.00;13,405.75;4,521.50;21,279.75;192.00;58,860.25;5,361.75;0.00;9,392.00;3,792.00
Apr 29, 2018;Apr 30, 2018;12,240.00;13,442.25;9,704.25;27,099.50;192.00;49,858.50;7,597.75;0.00;4,498.50;3,792.00
Apr 30, 2018;May 1, 2018;12,240.00;13,123.00;18,367.25;25,961.25;192.00;53,547.00;6,076.00;0.00;10,453.00;3,792.00
May 1, 2018;May 2, 2018;12,240.00;11,893.50;5,906.50;18,772.00;192.00;47,485.25;8,014.75;0.00;6,709.00;3,792.00
May 2, 2018;May 3, 2018;12,240.00;12,686.75;3,745.50;17,137.25;192.00;58,682.50;46,322.00;0.00;9,642.50;3,792.00
May 3, 2018;May 4, 2018;12,240.00;11,385.50;7,037.75;15,662.25;192.00;58,387.00;44,393.75;0.00;7,081.50;3,792.00
May 4, 2018;May 5, 2018;12,240.00;12,330.75;12,905.50;21,630.75;192.00;58,108.75;35,566.75;0.00;10,398.50;3,792.00
May 5, 2018;May 6, 2018;12,240.00;12,336.00;15,136.75;28,136.75;192.00;57,826.50;6,748.50;0.00;7,997.25;3,792.00
May 6, 2018;May 7, 2018;12,240.00;12,452.25;11,744.75;30,598.50;192.00;57,364.25;6,687.75;0.00;6,543.50;3,792.75
May 7, 2018;May 8, 2018;12,240.00;12,510.75;11,252.50;30,877.50;192.00;57,675.25;6,380.25;0.00;11,074.25;3,792.00
May 8, 2018;May 9, 2018;12,240.00;12,825.50;9,716.75;30,803.75;192.00;57,523.00;6,738.50;0.00;10,513.25;3,812.50
May 9, 2018;May 10, 2018;12,240.00;11,533.00;3,158.50;26,464.00;192.00;57,331.25;7,235.75;173.00;14,455.00;3,792.00
May 10, 2018;May 11, 2018;12,240.00;13,006.00;7,808.25;12,334.25;192.00;57,357.00;5,884.50;0.00;4,914.75;3,792.00
May 11, 2018;May 12, 2018;12,240.00;13,142.75;1,553.50;24,745.50;192.00;44,862.75;31,441.25;0.00;10,831.25;3,792.00
May 12, 2018;May 13, 2018;12,240.00;13,157.75;2,941.00;28,298.75;192.00;31,048.75;18,571.50;0.00;6,575.25;3,792.00
May 13, 2018;May 14, 2018;12,240.00;13,206.00;5,286.75;14,297.75;192.00;31,082.25;8,898.25;0.00;5,942.75;3,792.00
May 14, 2018;May 15, 2018;12,240.00;13,160.00;2,163.75;9,170.50;192.00;31,129.50;27,179.00;302.75;9,853.50;3,988.50
May 15, 2018;May 16, 2018;12,240.00;13,889.50;7,052.75;20,079.50;192.00;31,148.25;56,916.25;0.00;13,217.00;3,792.00
May 16, 2018;May 17, 2018;12,240.00;13,877.50;2,522.50;11,954.25;192.00;31,180.75;48,863.75;0.50;9,329.50;3,792.00
May 17, 2018;May 18, 2018;12,240.00;13,966.50;3,781.75;11,945.50;192.00;31,186.00;10,090.75;0.00;4,123.50;3,792.00
May 18, 2018;May 19, 2018;12,240.00;14,090.50;1,610.00;28,891.75;192.00;31,241.75;10,825.75;0.00;15,105.00;3,792.00
May 19, 2018;May 20, 2018;12,240.00;13,528.50;2,309.25;24,371.75;192.00;31,291.00;22,303.75;0.00;5,607.25;3,792.00
May 20, 2018;May 21, 2018;12,240.00;13,433.00;8,325.00;13,120.00;192.00;31,136.00;13,605.25;0.00;5,673.25;3,792.00
May 21, 2018;May 22, 2018;12,240.00;12,336.50;8,050.00;28,706.50;192.00;25,624.50;15,354.00;0.00;6,036.00;3,792.00
May 22, 2018;May 23, 2018;12,240.00;11,453.75;1,710.25;23,676.00;192.00;31,019.25;27,901.00;81.75;12,951.50;3,792.00
May 23, 2018;May 24, 2018;12,240.00;12,265.75;2,284.25;19,688.00;192.00;30,955.75;29,156.75;0.00;8,196.50;3,792.00
May 24, 2018;May 25, 2018;12,240.00;12,420.25;1,384.50;20,374.50;192.00;30,930.00;29,887.50;0.00;11,951.25;3,792.00
May 25, 2018;May 26, 2018;12,240.00;13,096.25;977.25;28,462.75;192.00;30,916.25;25,124.50;0.00;10,261.25;3,793.50
May 26, 2018;May 27, 2018;12,240.00;12,795.25;1,872.75;28,536.25;192.00;30,885.50;26,679.75;0.00;6,503.25;3,792.00
May 27, 2018;May 28, 2018;12,240.00;12,597.25;1,309.50;23,812.00;192.00;30,803.00;14,442.25;0.00;5,009.00;3,792.00
May 28, 2018;May 29, 2018;12,240.00;12,774.50;2,763.75;28,439.50;192.00;30,716.75;39,162.50;0.00;9,800.75;3,792.00
May 29, 2018;May 30, 2018;12,240.00;11,959.50;2,022.75;21,599.50;192.00;30,742.25;38,438.00;0.00;8,136.50;3,792.00
May 30, 2018;May 31, 2018;12,240.00;12,211.75;1,521.00;29,572.50;192.00;30,775.25;55,843.75;0.00;12,156.00;3,792.00
May 31, 2018;Jun 1, 2018;12,240.00;13,434.25;2,798.25;26,314.00;192.00;30,742.00;32,510.25;0.00;4,124.25;3,792.00
Jun 1, 2018;Jun 2, 2018;12,240.00;13,655.50;5,950.50;24,113.25;192.00;30,871.50;46,621.00;0.00;4,063.00;3,792.00
Jun 2, 2018;Jun 3, 2018;12,240.00;13,171.25;1,528.75;25,635.25;192.00;30,876.25;21,439.75;0.00;7,909.50;3,792.00
Jun 3, 2018;Jun 4, 2018;12,240.00;12,847.75;1,032.25;28,805.00;192.00;30,795.50;16,142.50;0.00;4,187.25;3,792.00
Jun 4, 2018;Jun 5, 2018;12,240.00;12,615.00;3,636.75;29,872.25;192.00;30,717.00;52,346.75;0.00;10,913.00;3,792.00
Jun 5, 2018;Jun 6, 2018;12,240.00;13,216.50;4,549.00;28,663.50;192.00;30,766.00;64,335.00;270.25;12,878.25;3,969.75
Jun 6, 2018;Jun 7, 2018;12,240.00;12,759.25;4,310.25;26,993.00;192.00;30,714.25;53,377.00;0.00;7,077.00;3,792.00
Jun 7, 2018;Jun 8, 2018;12,240.00;12,948.75;1,095.25;19,525.00;192.00;30,705.50;55,137.00;0.00;8,359.50;3,792.00
Jun 8, 2018;Jun 9, 2018;12,240.00;12,769.25;1,334.75;24,098.75;192.00;30,720.25;51,658.75;0.00;5,737.75;3,792.00
Jun 9, 2018;Jun 10, 2018;12,240.00;13,482.00;1,592.00;24,214.50;192.00;30,714.50;17,682.00;0.00;6,824.75;3,792.00
Jun 10, 2018;Jun 11, 2018;12,240.00;13,080.50;756.75;25,702.25;192.00;30,670.25;14,474.00;0.00;4,579.00;3,792.00
Jun 11, 2018;Jun 12, 2018;12,240.00;13,148.50;1,936.00;17,650.50;192.00;30,618.00;41,453.50;0.00;11,324.75;3,792.00
Jun 12, 2018;Jun 13, 2018;12,240.00;13,591.00;1,971.25;12,203.75;192.00;30,738.50;37,276.75;0.00;4,797.00;3,792.00
Jun 13, 2018;Jun 14, 2018;12,240.00;13,297.00;6,700.75;11,214.50;192.00;31,111.50;31,028.50;0.00;9,483.50;3,792.00
Jun 14, 2018;Jun 15, 2018;12,240.00;16,832.25;313.00;25,157.25;192.00;41,192.75;19,136.25;0.00;5,194.50;3,792.00
Jun 15, 2018;Jun 16, 2018;12,240.00;19,325.50;372.75;26,140.00;192.00;62,497.75;33,460.25;0.00;5,821.00;3,792.00
Jun 16, 2018;Jun 17, 2018;12,240.00;19,682.50;653.75;28,259.75;192.00;63,804.75;5,581.75;0.00;5,040.25;3,792.00
Jun 17, 2018;Jun 18, 2018;12,240.00;18,175.00;3,249.50;20,389.50;192.00;62,163.00;7,123.25;0.00;3,870.75;3,792.00
Jun 18, 2018;Jun 19, 2018;12,240.00;18,165.25;1,719.25;25,763.25;192.00;63,866.50;10,638.50;0.00;5,195.50;3,792.00
