Start date;End date;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions
Jul 8, 2022;Jul 9, 2022;164,747.50;122,638.25;10,873.25
Jul 9, 2022;Jul 10, 2022;131,891.75;95,974.25;18,336.00
Jul 10, 2022;Jul 11, 2022;119,668.25;81,286.00;17,306.00
Jul 11, 2022;Jul 12, 2022;163,759.00;130,937.38;5,990.50
Jul 12, 2022;Jul 13, 2022;169,674.25;128,535.50;10,468.00
Jul 13, 2022;Jul 14, 2022;173,106.25;137,080.50;10,426.50
Jul 14, 2022;Jul 15, 2022;174,555.50;129,576.13;8,334.50
Jul 15, 2022;Jul 16, 2022;167,291.75;126,561.25;12,614.50
Jul 16, 2022;Jul 17, 2022;132,819.25;90,358.75;19,936.25
Jul 17, 2022;Jul 18, 2022;120,812.25;75,820.00;17,235.25
Jul 18, 2022;Jul 19, 2022;167,702.00;127,136.00;10,843.38
Jul 19, 2022;Jul 20, 2022;176,459.25;129,940.50;10,595.25
Jul 20, 2022;Jul 21, 2022;180,113.25;137,975.00;14,501.25
Jul 21, 2022;Jul 22, 2022;176,119.25;138,956.00;13,899.00
Jul 22, 2022;Jul 23, 2022;172,025.75;131,154.75;9,195.25
Jul 23, 2022;Jul 24, 2022;139,264.25;106,144.75;10,822.25
Jul 24, 2022;Jul 25, 2022;125,704.75;87,416.75;16,871.50
Jul 25, 2022;Jul 26, 2022;175,696.50;129,427.50;17,843.75
Jul 26, 2022;Jul 27, 2022;174,957.00;137,044.75;7,358.25
Jul 27, 2022;Jul 28, 2022;172,621.75;138,690.50;11,735.25
Jul 28, 2022;Jul 29, 2022;172,462.50;129,306.75;10,434.75
Jul 29, 2022;Jul 30, 2022;169,621.75;142,899.75;7,987.25
Jul 30, 2022;Jul 31, 2022;131,728.25;92,052.75;9,293.00
Jul 31, 2022;Aug 1, 2022;120,118.50;86,145.50;19,630.25
Aug 1, 2022;Aug 2, 2022;162,841.25;129,191.00;6,102.25
Aug 2, 2022;Aug 3, 2022;166,827.75;129,155.00;11,976.00
Aug 3, 2022;Aug 4, 2022;169,695.75;131,178.50;7,741.00
Aug 4, 2022;Aug 5, 2022;171,921.00;132,617.00;8,876.50
Aug 5, 2022;Aug 6, 2022;171,401.00;131,529.00;10,626.00
Aug 6, 2022;Aug 7, 2022;133,329.75;98,098.50;17,503.75
Aug 7, 2022;Aug 8, 2022;116,482.50;71,126.25;19,616.00
Aug 8, 2022;Aug 9, 2022;149,759.50;107,090.25;11,838.25
Aug 9, 2022;Aug 10, 2022;153,153.00;105,470.75;14,128.50
Aug 10, 2022;Aug 11, 2022;154,038.75;100,357.00;13,361.50
Aug 11, 2022;Aug 12, 2022;152,927.25;101,906.75;7,493.75
Aug 12, 2022;Aug 13, 2022;149,056.75;101,183.75;7,666.75
Aug 13, 2022;Aug 14, 2022;120,776.50;77,458.50;8,201.25
Aug 14, 2022;Aug 15, 2022;110,982.25;72,049.75;10,923.25
Aug 15, 2022;Aug 16, 2022;149,835.00;112,018.25;6,932.75
Aug 16, 2022;Aug 17, 2022;153,647.50;118,015.25;8,454.50
Aug 17, 2022;Aug 18, 2022;154,962.25;128,772.25;5,679.25
Aug 18, 2022;Aug 19, 2022;154,962.50;132,178.50;10,010.25
Aug 19, 2022;Aug 20, 2022;151,753.25;138,147.75;5,929.25
Aug 20, 2022;Aug 21, 2022;122,484.75;96,244.00;12,549.75
Aug 21, 2022;Aug 22, 2022;108,535.75;71,377.50;22,449.00
Aug 22, 2022;Aug 23, 2022;152,140.50;115,135.00;9,939.75
Aug 23, 2022;Aug 24, 2022;160,109.50;123,299.75;8,923.50
Aug 24, 2022;Aug 25, 2022;161,632.50;122,907.25;7,843.75
Aug 25, 2022;Aug 26, 2022;162,780.75;125,164.50;10,301.50
Aug 26, 2022;Aug 27, 2022;160,573.75;132,645.50;2,674.25
Aug 27, 2022;Aug 28, 2022;129,689.25;115,349.00;3,665.00
Aug 28, 2022;Aug 29, 2022;117,093.00;90,563.25;20,365.00
Aug 29, 2022;Aug 30, 2022;159,039.00;123,308.50;7,167.75
Aug 30, 2022;Aug 31, 2022;165,248.00;131,485.50;8,293.50
Aug 31, 2022;Sep 1, 2022;167,196.75;146,677.75;6,551.50
Sep 1, 2022;Sep 2, 2022;163,568.50;133,216.50;5,927.50
Sep 2, 2022;Sep 3, 2022;160,975.00;116,275.50;13,164.00
Sep 3, 2022;Sep 4, 2022;130,715.00;105,477.50;12,331.25
Sep 4, 2022;Sep 5, 2022;116,966.25;86,226.25;13,174.75
Sep 5, 2022;Sep 6, 2022;161,726.00;130,129.75;7,837.00
Sep 6, 2022;Sep 7, 2022;168,815.00;143,450.50;10,851.00
Sep 7, 2022;Sep 8, 2022;168,040.00;136,766.00;11,846.25
Sep 8, 2022;Sep 9, 2022;165,922.75;131,631.75;11,808.50
Sep 9, 2022;Sep 10, 2022;160,391.25;125,338.50;5,621.00
Sep 10, 2022;Sep 11, 2022;130,680.25;99,528.00;7,742.50
Sep 11, 2022;Sep 12, 2022;116,365.75;88,613.50;8,233.50
Sep 12, 2022;Sep 13, 2022;159,605.00;127,044.75;5,708.75
Sep 13, 2022;Sep 14, 2022;167,848.25;142,692.25;10,547.75
Sep 14, 2022;Sep 15, 2022;172,614.00;145,959.00;4,948.50
Sep 15, 2022;Sep 16, 2022;172,091.25;149,632.25;12,964.50
Sep 16, 2022;Sep 17, 2022;167,946.50;148,997.25;20,684.00
Sep 17, 2022;Sep 18, 2022;135,859.25;102,725.50;19,805.75
Sep 18, 2022;Sep 19, 2022;124,634.25;89,306.50;23,681.25
Sep 19, 2022;Sep 20, 2022;167,799.50;136,394.50;18,615.75
Sep 20, 2022;Sep 21, 2022;169,292.00;145,171.00;11,808.75
Sep 21, 2022;Sep 22, 2022;169,004.25;134,888.25;8,347.25
Sep 22, 2022;Sep 23, 2022;167,175.75;130,183.50;8,368.50
Sep 23, 2022;Sep 24, 2022;164,993.50;135,088.75;6,885.75
Sep 24, 2022;Sep 25, 2022;135,664.75;123,888.25;8,873.00
Sep 25, 2022;Sep 26, 2022;122,178.50;110,243.25;7,536.25
Sep 26, 2022;Sep 27, 2022;167,113.75;138,943.50;19,345.75
Sep 27, 2022;Sep 28, 2022;171,686.25;135,837.50;11,627.25
Sep 28, 2022;Sep 29, 2022;171,768.50;150,466.50;8,109.25
Sep 29, 2022;Sep 30, 2022;170,144.50;156,710.00;8,497.25
Sep 30, 2022;Oct 1, 2022;165,271.75;146,236.00;11,812.75
Oct 1, 2022;Oct 2, 2022;139,410.25;109,729.00;25,234.50
Oct 2, 2022;Oct 3, 2022;124,349.50;103,420.00;19,814.50
Oct 3, 2022;Oct 4, 2022;122,919.00;101,402.00;11,833.75
Oct 4, 2022;Oct 5, 2022;165,381.00;139,403.25;11,114.75
Oct 5, 2022;Oct 6, 2022;169,163.25;132,400.50;13,014.75
Oct 6, 2022;Oct 7, 2022;171,872.50;147,747.25;15,558.75
Oct 7, 2022;Oct 8, 2022;169,442.25;150,347.75;10,200.00
Oct 8, 2022;Oct 9, 2022;137,468.75;116,540.25;11,957.75
Oct 9, 2022;Oct 10, 2022;124,941.75;91,328.50;13,354.75
Oct 10, 2022;Oct 11, 2022;169,939.75;147,534.25;15,301.00
Oct 11, 2022;Oct 12, 2022;174,042.75;161,183.00;14,333.75
Oct 12, 2022;Oct 13, 2022;174,246.50;161,265.50;6,020.50
Oct 13, 2022;Oct 14, 2022;174,721.75;162,836.25;8,122.50
Oct 14, 2022;Oct 15, 2022;172,964.75;158,445.00;6,840.50
Oct 15, 2022;Oct 16, 2022;140,136.75;113,236.00;10,906.75
Oct 16, 2022;Oct 17, 2022;123,187.25;100,126.00;19,940.00
Oct 17, 2022;Oct 18, 2022;167,196.75;140,975.00;11,428.75
Oct 18, 2022;Oct 19, 2022;171,973.75;151,530.50;11,684.75
Oct 19, 2022;Oct 20, 2022;172,828.50;157,144.25;8,995.00
Oct 20, 2022;Oct 21, 2022;175,592.75;159,882.00;9,524.00
Oct 21, 2022;Oct 22, 2022;174,853.25;158,162.00;9,708.00
Oct 22, 2022;Oct 23, 2022;135,788.25;109,116.75;17,843.00
Oct 23, 2022;Oct 24, 2022;121,722.75;96,008.50;13,446.50
Oct 24, 2022;Oct 25, 2022;171,973.50;146,892.25;17,252.25
Oct 25, 2022;Oct 26, 2022;170,835.00;143,371.00;12,220.50
Oct 26, 2022;Oct 27, 2022;171,038.25;148,817.50;8,893.00
Oct 27, 2022;Oct 28, 2022;169,108.50;144,687.50;8,008.25
Oct 28, 2022;Oct 29, 2022;167,919.25;147,383.50;7,425.00
Oct 29, 2022;Oct 30, 2022;130,575.75;111,479.50;9,992.50
Oct 30, 2022;Oct 31, 2022;120,187.25;102,340.25;13,797.50
Oct 31, 2022;Nov 1, 2022;138,601.00;124,630.50;4,587.25
Nov 1, 2022;Nov 2, 2022;126,354.50;104,012.25;18,043.00
Nov 2, 2022;Nov 3, 2022;169,513.25;147,996.50;17,359.25
Nov 3, 2022;Nov 4, 2022;175,032.50;155,958.50;10,826.25
Nov 4, 2022;Nov 5, 2022;171,310.25;156,187.00;9,764.25
Nov 5, 2022;Nov 6, 2022;141,330.50;132,749.25;6,879.25
Nov 6, 2022;Nov 7, 2022;129,935.75;108,090.00;20,699.25
Nov 7, 2022;Nov 8, 2022;173,067.00;150,614.50;16,927.25
Nov 8, 2022;Nov 9, 2022;177,931.00;155,937.50;12,276.50
Nov 9, 2022;Nov 10, 2022;180,124.50;162,916.00;16,366.75
Nov 10, 2022;Nov 11, 2022;176,794.75;156,642.50;15,672.25
Nov 11, 2022;Nov 12, 2022;176,345.75;164,404.75;12,398.50
Nov 12, 2022;Nov 13, 2022;141,915.75;129,292.00;5,211.00
Nov 13, 2022;Nov 14, 2022;132,288.50;107,462.50;10,889.00
Nov 14, 2022;Nov 15, 2022;179,962.00;159,641.25;10,783.00
Nov 15, 2022;Nov 16, 2022;180,387.50;166,419.25;13,085.25
Nov 16, 2022;Nov 17, 2022;177,624.25;160,550.00;12,197.25
Nov 17, 2022;Nov 18, 2022;181,719.00;157,008.50;16,890.25
Nov 18, 2022;Nov 19, 2022;180,167.00;161,683.75;12,461.00
Nov 19, 2022;Nov 20, 2022;147,685.25;136,985.25;11,281.75
Nov 20, 2022;Nov 21, 2022;135,191.75;112,138.25;16,713.00
Nov 21, 2022;Nov 22, 2022;179,287.75;151,485.00;9,482.00
Nov 22, 2022;Nov 23, 2022;186,367.75;170,144.75;10,666.75
Nov 23, 2022;Nov 24, 2022;185,624.25;161,097.75;14,129.50
Nov 24, 2022;Nov 25, 2022;186,631.50;163,373.75;12,492.75
Nov 25, 2022;Nov 26, 2022;186,017.75;173,596.00;15,140.75
Nov 26, 2022;Nov 27, 2022;150,265.25;139,117.50;9,781.50
Nov 27, 2022;Nov 28, 2022;141,443.75;125,013.00;17,129.75
Nov 28, 2022;Nov 29, 2022;186,352.25;178,620.75;15,293.50
Nov 29, 2022;Nov 30, 2022;189,514.50;186,745.50;11,535.75
Nov 30, 2022;Dec 1, 2022;189,812.50;185,755.25;14,109.25
Dec 1, 2022;Dec 2, 2022;191,527.25;186,884.75;10,080.00
Dec 2, 2022;Dec 3, 2022;189,261.75;186,560.25;10,866.25
Dec 3, 2022;Dec 4, 2022;155,416.25;150,398.75;7,354.50
Dec 4, 2022;Dec 5, 2022;144,512.75;142,070.75;14,370.25
Dec 5, 2022;Dec 6, 2022;186,676.75;180,080.50;11,748.50
Dec 6, 2022;Dec 7, 2022;191,360.75;185,376.50;12,626.50
Dec 7, 2022;Dec 8, 2022;193,785.50;185,031.00;16,261.50
Dec 8, 2022;Dec 9, 2022;194,093.75;185,630.50;12,975.50
Dec 9, 2022;Dec 10, 2022;192,938.50;187,916.25;13,472.75
Dec 10, 2022;Dec 11, 2022;159,459.00;156,145.25;13,695.75
Dec 11, 2022;Dec 12, 2022;149,076.75;145,426.00;10,487.00
Dec 12, 2022;Dec 13, 2022;196,369.75;189,367.50;13,737.50
Dec 13, 2022;Dec 14, 2022;203,758.75;184,961.00;14,222.50
Dec 14, 2022;Dec 15, 2022;201,838.00;196,482.50;15,147.50
Dec 15, 2022;Dec 16, 2022;198,104.50;193,312.75;13,441.75
Dec 16, 2022;Dec 17, 2022;190,791.75;186,796.75;12,600.75
Dec 17, 2022;Dec 18, 2022;165,489.75;160,275.50;5,483.00
Dec 18, 2022;Dec 19, 2022;155,057.25;147,548.00;9,435.00
Dec 19, 2022;Dec 20, 2022;185,745.00;174,889.00;16,812.75
Dec 20, 2022;Dec 21, 2022;182,168.75;168,046.25;15,421.75
Dec 21, 2022;Dec 22, 2022;172,041.25;148,082.00;11,120.75
Dec 22, 2022;Dec 23, 2022;162,451.25;129,140.00;15,579.75
Dec 23, 2022;Dec 24, 2022;146,366.75;120,981.75;9,430.25
Dec 24, 2022;Dec 25, 2022;122,300.50;100,610.00;15,778.75
Dec 25, 2022;Dec 26, 2022;112,011.25;92,323.25;15,594.25
Dec 26, 2022;Dec 27, 2022;118,623.50;92,646.00;20,755.50
Dec 27, 2022;Dec 28, 2022;135,532.75;115,333.25;19,649.00
Dec 28, 2022;Dec 29, 2022;138,760.50;114,657.50;20,563.50
Dec 29, 2022;Dec 30, 2022;133,754.50;108,858.50;12,008.00
Dec 30, 2022;Dec 31, 2022;132,518.25;110,132.00;12,628.75
Dec 31, 2022;Jan 1, 2023;116,716.50;89,779.00;16,946.00
Jan 1, 2023;Jan 2, 2023;109,691.75;85,766.25;16,966.25
Jan 2, 2023;Jan 3, 2023;141,767.75;114,119.00;10,750.75
Jan 3, 2023;Jan 4, 2023;150,891.00;139,536.75;8,146.75
Jan 4, 2023;Jan 5, 2023;161,869.50;130,133.75;19,595.25
Jan 5, 2023;Jan 6, 2023;156,398.25;127,761.00;12,344.50
Jan 6, 2023;Jan 7, 2023;128,157.50;113,036.25;12,675.50
Jan 7, 2023;Jan 8, 2023;127,950.50;110,863.50;11,120.25
Jan 8, 2023;Jan 9, 2023;127,188.25;108,394.25;14,290.25
Jan 9, 2023;Jan 10, 2023;174,571.00;145,741.25;8,589.50
Jan 10, 2023;Jan 11, 2023;183,647.50;161,834.25;10,129.50
Jan 11, 2023;Jan 12, 2023;185,116.00;158,840.50;11,163.75
Jan 12, 2023;Jan 13, 2023;185,827.25;150,432.25;9,592.25
Jan 13, 2023;Jan 14, 2023;181,915.75;144,705.50;9,762.25
Jan 14, 2023;Jan 15, 2023;149,234.25;119,407.50;11,245.50
Jan 15, 2023;Jan 16, 2023;137,888.75;109,329.00;16,252.50
Jan 16, 2023;Jan 17, 2023;187,870.25;156,981.50;2,779.25
Jan 17, 2023;Jan 18, 2023;193,202.50;176,404.00;8,890.25
Jan 18, 2023;Jan 19, 2023;197,080.25;190,176.00;6,215.75
Jan 19, 2023;Jan 20, 2023;199,207.75;187,661.25;10,167.50
Jan 20, 2023;Jan 21, 2023;193,014.75;188,172.75;4,273.50
Jan 21, 2023;Jan 22, 2023;164,548.25;155,058.75;9,651.25
Jan 22, 2023;Jan 23, 2023;150,513.75;147,422.75;7,857.50
Jan 23, 2023;Jan 24, 2023;196,236.75;182,768.25;6,705.25
Jan 24, 2023;Jan 25, 2023;199,162.00;190,168.25;9,681.75
Jan 25, 2023;Jan 26, 2023;199,031.25;197,646.50;6,645.00
Jan 26, 2023;Jan 27, 2023;201,163.00;200,255.25;5,454.25
Jan 27, 2023;Jan 28, 2023;197,012.00;194,041.25;6,450.50
Jan 28, 2023;Jan 29, 2023;161,373.25;157,411.25;3,655.25
Jan 29, 2023;Jan 30, 2023;148,710.75;140,072.75;6,603.75
Jan 30, 2023;Jan 31, 2023;197,534.75;174,186.50;5,434.00
Jan 31, 2023;Feb 1, 2023;199,162.50;172,239.00;7,473.75
Feb 1, 2023;Feb 2, 2023;199,246.25;165,632.00;9,026.00
Feb 2, 2023;Feb 3, 2023;197,682.50;163,023.25;10,156.75
Feb 3, 2023;Feb 4, 2023;191,894.25;152,921.50;9,560.75
Feb 4, 2023;Feb 5, 2023;153,751.25;137,303.50;7,057.00
Feb 5, 2023;Feb 6, 2023;146,606.50;142,206.50;11,385.25
Feb 6, 2023;Feb 7, 2023;191,905.25;183,476.00;5,338.00
Feb 7, 2023;Feb 8, 2023;196,045.25;167,036.00;8,009.25
Feb 8, 2023;Feb 9, 2023;197,357.50;161,541.50;6,684.50
Feb 9, 2023;Feb 10, 2023;196,602.00;172,930.25;7,622.50
Feb 10, 2023;Feb 11, 2023;191,471.75;167,355.50;7,957.50
Feb 11, 2023;Feb 12, 2023;155,580.75;130,977.50;10,958.25
Feb 12, 2023;Feb 13, 2023;138,374.00;119,476.50;5,697.50
Feb 13, 2023;Feb 14, 2023;185,877.00;165,482.25;8,973.25
Feb 14, 2023;Feb 15, 2023;190,413.75;175,152.25;7,008.00
Feb 15, 2023;Feb 16, 2023;190,835.50;172,794.00;5,837.75
Feb 16, 2023;Feb 17, 2023;186,748.25;155,781.75;9,517.25
Feb 17, 2023;Feb 18, 2023;180,788.50;143,814.25;14,230.50
Feb 18, 2023;Feb 19, 2023;146,327.50;106,499.00;7,825.00
Feb 19, 2023;Feb 20, 2023;133,379.75;101,372.25;5,792.75
Feb 20, 2023;Feb 21, 2023;170,820.50;128,096.00;11,830.75
Feb 21, 2023;Feb 22, 2023;173,796.75;144,485.75;7,680.75
Feb 22, 2023;Feb 23, 2023;178,309.50;156,511.00;9,078.25
Feb 23, 2023;Feb 24, 2023;177,551.75;166,174.00;3,125.75
Feb 24, 2023;Feb 25, 2023;176,840.00;160,814.50;4,905.50
Feb 25, 2023;Feb 26, 2023;150,294.50;126,851.25;11,100.75
Feb 26, 2023;Feb 27, 2023;144,907.50;115,614.75;9,152.00
Feb 27, 2023;Feb 28, 2023;189,896.50;147,031.75;5,253.25
Feb 28, 2023;Mar 1, 2023;193,649.25;160,042.75;4,572.50
Mar 1, 2023;Mar 2, 2023;191,260.50;152,935.00;6,344.75
Mar 2, 2023;Mar 3, 2023;188,402.75;160,344.50;4,107.00
Mar 3, 2023;Mar 4, 2023;182,588.25;162,136.00;5,695.75
Mar 4, 2023;Mar 5, 2023;154,339.50;136,014.75;7,954.75
Mar 5, 2023;Mar 6, 2023;142,385.00;133,292.50;8,762.00
Mar 6, 2023;Mar 7, 2023;187,113.75;172,296.75;5,347.25
Mar 7, 2023;Mar 8, 2023;189,521.00;151,192.00;9,143.25
Mar 8, 2023;Mar 9, 2023;188,589.75;157,290.50;4,604.25
Mar 9, 2023;Mar 10, 2023;179,623.75;132,938.00;5,044.25
Mar 10, 2023;Mar 11, 2023;180,587.50;138,338.75;6,667.50
Mar 11, 2023;Mar 12, 2023;149,180.75;118,413.25;6,640.50
Mar 12, 2023;Mar 13, 2023;136,730.50;111,295.00;13,244.75
Mar 13, 2023;Mar 14, 2023;174,042.25;130,459.75;14,763.75
Mar 14, 2023;Mar 15, 2023;181,961.00;142,194.50;12,037.25
Mar 15, 2023;Mar 16, 2023;185,248.00;157,844.50;8,539.75
Mar 16, 2023;Mar 17, 2023;178,350.75;140,180.25;11,969.75
Mar 17, 2023;Mar 18, 2023;171,754.00;140,306.00;5,783.75
Mar 18, 2023;Mar 19, 2023;134,539.50;101,174.00;8,765.50
Mar 19, 2023;Mar 20, 2023;124,491.25;101,780.75;9,487.25
Mar 20, 2023;Mar 21, 2023;170,895.00;151,062.50;2,841.50
Mar 21, 2023;Mar 22, 2023;172,096.00;149,116.25;3,265.25
Mar 22, 2023;Mar 23, 2023;168,942.25;126,465.75;7,636.50
Mar 23, 2023;Mar 24, 2023;172,928.50;143,117.00;7,910.25
Mar 24, 2023;Mar 25, 2023;173,078.50;138,415.75;9,590.00
Mar 25, 2023;Mar 26, 2023;140,080.75;91,444.00;16,540.75
Mar 26, 2023;Mar 27, 2023;122,709.75;88,174.00;9,968.00
Mar 27, 2023;Mar 28, 2023;169,976.50;130,908.00;10,874.25
Mar 28, 2023;Mar 29, 2023;175,898.50;136,396.75;9,519.75
Mar 29, 2023;Mar 30, 2023;177,199.50;148,533.25;5,721.25
Mar 30, 2023;Mar 31, 2023;176,435.75;139,325.50;11,443.75
Mar 31, 2023;Apr 1, 2023;170,656.00;124,357.00;7,262.25
Apr 1, 2023;Apr 2, 2023;142,394.25;101,508.25;17,842.00
Apr 2, 2023;Apr 3, 2023;130,321.25;106,768.25;9,606.25
Apr 3, 2023;Apr 4, 2023;176,503.50;145,177.25;8,559.50
Apr 4, 2023;Apr 5, 2023;176,719.25;126,522.75;8,453.25
Apr 5, 2023;Apr 6, 2023;175,120.00;133,636.75;8,009.50
Apr 6, 2023;Apr 7, 2023;168,163.25;131,639.75;8,876.75
Apr 7, 2023;Apr 8, 2023;126,791.50;105,590.00;6,104.25
Apr 8, 2023;Apr 9, 2023;125,057.00;109,499.00;1,906.50
Apr 9, 2023;Apr 10, 2023;107,810.25;71,504.75;12,033.00
Apr 10, 2023;Apr 11, 2023;111,324.00;65,290.00;14,909.00
Apr 11, 2023;Apr 12, 2023;160,617.00;119,955.00;11,207.00
Apr 12, 2023;Apr 13, 2023;171,559.75;142,484.75;10,073.50
Apr 13, 2023;Apr 14, 2023;171,279.00;140,546.00;14,428.75
Apr 14, 2023;Apr 15, 2023;163,814.25;127,222.25;5,518.00
Apr 15, 2023;Apr 16, 2023;134,870.75;108,869.75;7,458.25
Apr 16, 2023;Apr 17, 2023;126,733.25;112,847.00;4,777.25
Apr 17, 2023;Apr 18, 2023;170,804.50;148,587.00;6,494.50
Apr 18, 2023;Apr 19, 2023;176,200.50;145,437.75;6,737.00
Apr 19, 2023;Apr 20, 2023;177,413.25;154,106.75;10,025.75
Apr 20, 2023;Apr 21, 2023;176,986.50;156,621.75;5,544.75
Apr 21, 2023;Apr 22, 2023;164,468.50;127,445.00;10,978.00
Apr 22, 2023;Apr 23, 2023;127,704.75;94,683.00;9,302.75
Apr 23, 2023;Apr 24, 2023;114,395.25;77,150.25;10,572.75
Apr 24, 2023;Apr 25, 2023;164,445.75;122,797.50;10,179.25
Apr 25, 2023;Apr 26, 2023;173,187.50;150,272.25;11,421.75
Apr 26, 2023;Apr 27, 2023;169,324.50;136,481.00;11,164.00
Apr 27, 2023;Apr 28, 2023;166,508.50;132,533.00;10,913.00
Apr 28, 2023;Apr 29, 2023;167,399.75;147,229.50;2,639.50
Apr 29, 2023;Apr 30, 2023;131,386.75;101,189.25;8,533.75
Apr 30, 2023;May 1, 2023;113,126.75;76,671.75;11,663.50
May 1, 2023;May 2, 2023;112,085.75;87,712.75;10,776.50
May 2, 2023;May 3, 2023;158,054.75;124,108.75;9,190.50
May 3, 2023;May 4, 2023;162,252.00;116,056.25;8,598.25
May 4, 2023;May 5, 2023;158,992.25;106,405.25;8,580.75
May 5, 2023;May 6, 2023;160,701.50;131,340.50;5,612.00
May 6, 2023;May 7, 2023;124,071.00;86,976.00;7,096.50
May 7, 2023;May 8, 2023;113,754.50;82,505.00;13,449.50
May 8, 2023;May 9, 2023;162,341.75;144,962.75;5,559.75
May 9, 2023;May 10, 2023;164,163.75;131,424.50;6,528.75
May 10, 2023;May 11, 2023;165,173.75;136,651.75;6,172.75
May 11, 2023;May 12, 2023;165,694.75;147,109.25;3,837.00
May 12, 2023;May 13, 2023;161,673.75;137,908.00;4,640.75
May 13, 2023;May 14, 2023;128,689.50;104,165.75;7,398.50
May 14, 2023;May 15, 2023;114,162.25;85,997.00;8,110.75
May 15, 2023;May 16, 2023;157,077.25;124,546.00;6,665.00
May 16, 2023;May 17, 2023;167,067.75;142,215.25;7,056.50
May 17, 2023;May 18, 2023;158,842.50;119,448.75;11,618.50
May 18, 2023;May 19, 2023;119,475.25;71,305.25;10,287.00
May 19, 2023;May 20, 2023;133,668.75;103,586.50;9,610.00
May 20, 2023;May 21, 2023;119,797.00;77,092.00;12,519.25
May 21, 2023;May 22, 2023;110,565.50;67,698.00;11,947.25
May 22, 2023;May 23, 2023;157,543.00;117,128.50;6,538.00
May 23, 2023;May 24, 2023;163,285.50;131,093.75;9,205.00
May 24, 2023;May 25, 2023;162,874.00;131,674.25;4,784.50
May 25, 2023;May 26, 2023;160,200.75;110,730.25;8,615.50
May 26, 2023;May 27, 2023;154,750.00;102,528.00;9,861.75
May 27, 2023;May 28, 2023;121,007.00;64,524.00;9,490.00
May 28, 2023;May 29, 2023;101,355.75;49,377.00;12,105.25
May 29, 2023;May 30, 2023;103,931.25;48,255.75;11,993.75
May 30, 2023;May 31, 2023;148,202.00;91,165.25;8,159.25
May 31, 2023;Jun 1, 2023;154,914.25;90,240.00;8,621.00
Jun 1, 2023;Jun 2, 2023;156,797.00;106,807.25;8,371.75
Jun 2, 2023;Jun 3, 2023;150,723.00;97,794.00;6,601.00
Jun 3, 2023;Jun 4, 2023;118,823.50;64,221.75;11,250.75
Jun 4, 2023;Jun 5, 2023;105,759.50;55,009.75;10,713.50
Jun 5, 2023;Jun 6, 2023;148,500.50;98,781.50;5,748.75
Jun 6, 2023;Jun 7, 2023;153,808.50;106,336.25;6,290.75
Jun 7, 2023;Jun 8, 2023;150,730.75;108,628.50;5,968.75
Jun 8, 2023;Jun 9, 2023;115,054.75;75,380.75;6,851.50
Jun 9, 2023;Jun 10, 2023;126,987.25;75,818.75;8,160.25
Jun 10, 2023;Jun 11, 2023;117,511.00;66,268.50;7,419.75
Jun 11, 2023;Jun 12, 2023;109,459.50;53,044.25;13,633.75
Jun 12, 2023;Jun 13, 2023;155,080.25;97,243.50;7,593.75
Jun 13, 2023;Jun 14, 2023;159,853.75;97,238.25;7,594.00
Jun 14, 2023;Jun 15, 2023;162,220.25;112,020.75;7,620.50
Jun 15, 2023;Jun 16, 2023;160,460.75;115,342.00;4,934.75
Jun 16, 2023;Jun 17, 2023;155,354.00;112,640.25;3,191.50
Jun 17, 2023;Jun 18, 2023;122,946.50;78,924.25;4,754.25
Jun 18, 2023;Jun 19, 2023;112,256.50;69,282.50;5,498.50
Jun 19, 2023;Jun 20, 2023;161,878.00;120,675.00;7,488.75
Jun 20, 2023;Jun 21, 2023;168,577.00;118,875.00;3,676.50
Jun 21, 2023;Jun 22, 2023;169,480.50;136,926.00;6,181.50
Jun 22, 2023;Jun 23, 2023;169,070.50;128,709.75;3,619.75
Jun 23, 2023;Jun 24, 2023;159,433.50;111,123.50;2,945.00
Jun 24, 2023;Jun 25, 2023;122,984.00;76,963.50;5,926.75
Jun 25, 2023;Jun 26, 2023;111,840.50;60,727.00;8,693.75
Jun 26, 2023;Jun 27, 2023;160,541.25;109,868.25;8,487.50
Jun 27, 2023;Jun 28, 2023;162,880.75;125,379.75;6,633.00
Jun 28, 2023;Jun 29, 2023;163,189.50;129,308.00;6,262.75
Jun 29, 2023;Jun 30, 2023;163,526.75;128,852.50;3,742.50
Jun 30, 2023;Jul 1, 2023;162,406.75;142,240.50;4,106.50
Jul 1, 2023;Jul 2, 2023;125,160.75;83,665.75;12,546.25
Jul 2, 2023;Jul 3, 2023;112,588.75;63,344.75;10,107.25
Jul 3, 2023;Jul 4, 2023;157,554.50;112,368.25;8,218.75
Jul 4, 2023;Jul 5, 2023;164,397.75;121,626.75;6,649.75
Jul 5, 2023;Jul 6, 2023;164,203.25;111,222.50;8,530.50
Jul 6, 2023;Jul 7, 2023;160,881.50;117,469.50;5,194.50
Jul 7, 2023;Jul 8, 2023;159,041.00;108,415.00;4,031.00
Jul 8, 2023;Jul 9, 2023;129,183.25;84,494.00;7,823.25
Jul 9, 2023;Jul 10, 2023;118,074.00;74,918.25;6,180.50
Jul 10, 2023;Jul 11, 2023;167,279.00;123,241.75;3,461.50
Jul 11, 2023;Jul 12, 2023;172,388.25;127,510.25;7,245.00
