;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Air_Temperature;Relative_Humidity;Visibility;Air_Pressure_at_Station_Height;Cloud_Cover;Daily_Precipitation_Height;Snow_Height_Daily_Value;Global_Radiation;Vapor_Pressure;Dew_Point_Temperature;Wind_Direction;Wind_Strength
2023-04-21;164468.5;127445.0;10978.0;10.4;68.0;8.67;983.13;5.0;0.0;0.0;207.51;8.63;7.37;22.67;1.0
2023-04-22;127704.75;94683.0;9302.75;14.37;64.67;8.33;982.6;7.33;1.3;0.0;167.73;10.17;10.4;13.33;2.0
2023-04-23;114395.25;77150.25;10572.75;14.87;70.33;8.67;981.4;6.67;2.6;0.0;191.07;11.63;11.63;17.33;2.67
2023-04-24;164445.75;122797.5;10179.25;11.9;60.67;9.0;983.73;7.67;0.6;0.0;149.89;8.37;8.13;20.0;3.33
2023-04-25;173187.5;150272.25;11421.75;8.6;81.33;7.67;985.73;7.67;6.0;0.0;113.05;9.07;7.07;22.67;2.67
2023-04-26;169324.5;136481.0;11164.0;10.4;67.0;8.33;989.23;8.0;0.0;0.0;218.85;8.13;7.23;21.33;1.67
2023-04-27;166508.5;132533.0;10913.0;14.93;58.0;8.67;989.23;7.67;9.8;0.0;271.01;9.37;10.2;26.67;1.33
2023-04-28;167399.75;147229.5;2639.5;16.83;77.0;9.0;986.3;7.33;9.3;0.0;125.99;14.67;14.27;18.67;3.33
2023-04-29;131386.75;101189.25;8533.75;14.8;72.67;8.33;988.8;7.33;0.0;0.0;245.88;12.1;11.93;32.0;2.67
2023-04-30;113126.75;76671.75;11663.5;15.3;63.0;8.67;989.0;7.33;0.0;0.0;203.56;10.63;11.2;22.67;2.0
2023-05-01;112085.75;87712.75;10776.5;14.52;67.0;8.5;987.47;8.0;3.4;0.0;144.54;10.92;11.08;26.0;2.0
2023-05-02;158054.75;124108.75;9190.5;13.75;71.0;8.5;993.15;3.5;0.0;0.0;266.9;10.82;10.68;27.0;1.5
2023-05-03;162252.0;116056.25;8598.25;13.28;64.75;8.0;994.5;1.75;0.0;0.0;310.5;9.07;9.12;25.0;1.5
2023-05-04;158992.25;106405.25;8580.75;17.7;54.75;8.75;990.35;7.75;1.2;0.0;305.83;10.65;12.1;23.0;1.25
2023-05-05;160701.5;131340.5;5612.0;16.82;75.75;8.75;989.65;6.0;13.4;0.0;184.77;14.35;14.08;22.0;1.25
2023-05-06;124071.0;86976.0;7096.5;16.98;76.75;8.5;989.0;7.75;0.0;0.0;240.42;14.48;14.28;30.0;1.25
2023-05-07;113754.5;82505.0;13449.5;15.22;80.75;8.25;988.68;8.0;4.2;0.0;193.76;14.0;13.2;25.0;1.25
2023-05-08;162341.75;144962.75;5559.75;16.48;86.25;8.5;992.4;7.0;4.8;0.0;116.94;16.02;14.95;22.0;1.25
2023-05-09;164163.75;131424.5;6528.75;16.0;84.0;7.75;987.62;7.75;13.0;0.0;157.49;15.0;14.18;14.0;1.25
2023-05-10;165173.75;136651.75;6172.75;14.22;74.75;8.75;986.03;7.5;1.3;0.0;182.16;12.05;11.65;23.0;2.75
2023-05-11;165694.75;147109.25;3837.0;12.58;77.75;9.0;986.92;7.75;3.9;0.0;133.68;11.28;10.48;21.0;1.5
2023-05-12;161673.75;137908.0;4640.75;12.78;85.0;8.25;986.0;8.0;0.6;0.0;159.63;12.48;11.35;23.0;1.5
2023-05-13;128689.5;104165.75;7398.5;13.12;78.25;8.5;988.38;5.5;0.2;0.0;157.42;11.5;10.8;20.0;1.75
2023-05-14;114162.25;85997.0;8110.75;13.3;77.0;8.25;987.22;4.5;2.0;0.0;178.34;11.65;10.95;24.0;1.5
2023-05-15;157077.25;124546.0;6665.0;13.95;73.5;8.5;985.52;6.25;6.4;0.0;223.4;11.45;11.12;26.0;1.5
2023-05-16;167067.75;142215.25;7056.5;10.75;89.75;7.25;988.0;7.75;4.7;0.0;25.89;11.6;9.85;24.0;2.0
2023-05-17;158842.5;119448.75;11618.5;10.05;70.5;8.25;994.0;7.75;0.0;0.0;253.52;8.38;7.22;24.0;2.0
2023-05-18;119475.25;71305.25;10287.0;11.72;62.75;8.75;993.28;5.75;0.0;0.0;206.59;8.3;7.93;18.0;2.0
2023-05-19;133668.75;103586.5;9610.0;13.78;63.5;8.25;991.72;8.0;0.0;0.0;166.35;9.88;10.05;18.0;1.75
2023-05-20;119797.0;77092.0;12519.25;15.92;69.5;8.0;987.32;7.75;0.0;0.0;177.94;12.42;12.52;32.0;1.75
2023-05-21;110565.5;67698.0;11947.25;17.05;80.5;7.75;984.32;6.0;2.5;0.0;232.3;15.58;14.82;27.0;1.5
2023-05-22;157543.0;117128.5;6538.0;19.75;72.5;8.25;985.62;8.0;0.0;0.0;278.46;16.25;16.2;26.0;1.5
2023-05-23;163285.5;131093.75;9205.0;17.73;76.0;8.0;988.92;4.5;0.0;0.0;236.98;15.18;14.95;31.0;2.25
2023-05-24;162874.0;131674.25;4784.5;14.52;63.75;8.25;991.18;7.25;0.0;0.0;191.65;10.32;10.68;30.0;2.5
2023-05-25;160200.75;110730.25;8615.5;15.12;64.0;8.25;992.38;1.75;0.0;0.0;298.09;10.88;11.1;25.0;2.0
2023-05-26;154750.0;102528.0;9861.75;17.77;67.0;8.0;994.35;0.0;0.0;0.0;333.7;13.18;13.75;32.0;2.0
2023-05-27;121007.0;64524.0;9490.0;18.98;59.25;8.0;992.25;0.25;0.0;0.0;336.17;12.62;13.88;22.0;2.0
2023-05-28;101355.75;49377.0;12105.25;18.6;58.0;8.25;988.32;0.0;0.0;0.0;336.38;12.02;13.3;32.0;2.5
2023-05-29;103931.25;48255.75;11993.75;18.82;56.75;8.25;988.12;0.0;0.0;0.0;326.25;11.32;13.02;18.0;2.0
2023-05-30;148202.0;91165.25;8159.25;19.15;56.0;8.75;990.18;5.75;0.0;0.0;340.53;11.98;13.52;24.0;2.25
2023-05-31;154914.25;90240.0;8621.0;20.12;42.0;9.0;989.3;0.0;0.0;0.0;349.35;9.25;12.3;17.0;2.0
2023-06-01;156797.0;106807.25;8371.75;19.35;53.75;8.75;988.62;3.0;0.0;0.0;342.8;11.62;13.3;31.0;2.0
2023-06-02;150723.0;97794.0;6601.0;17.82;61.5;8.75;987.25;3.25;0.0;0.0;342.09;12.35;13.25;29.0;2.25
2023-06-03;118823.5;64221.75;11250.75;18.5;59.0;8.25;987.3;1.25;0.0;0.0;356.25;12.4;13.48;23.0;1.75
2023-06-04;105759.5;55009.75;10713.5;18.92;60.0;8.0;988.35;4.0;0.0;0.0;290.65;12.68;13.9;18.0;1.75
2023-06-05;148500.5;98781.5;5748.75;19.1;53.25;8.25;988.18;1.75;0.0;0.0;343.3;11.08;12.98;25.0;2.75
2023-06-06;153808.5;106336.25;6290.75;19.55;56.25;8.25;987.98;0.5;0.0;0.0;281.01;11.92;13.68;31.0;1.75
2023-06-07;150730.75;108628.5;5968.75;20.75;49.5;8.75;987.98;0.0;0.0;0.0;347.09;11.68;14.02;32.0;2.25
2023-06-08;115054.75;75380.75;6851.5;21.3;54.0;8.0;985.5;1.5;0.0;0.0;325.51;13.22;15.08;26.0;1.5
2023-06-09;126987.25;75818.75;8160.25;21.95;53.75;8.0;983.6;1.5;0.0;0.0;285.17;13.4;15.42;31.0;1.75
2023-06-10;117511.0;66268.5;7419.75;23.5;50.5;8.25;984.32;3.0;0.0;0.0;264.22;14.48;16.6;28.0;1.75
2023-06-11;109459.5;53044.25;13633.75;24.32;48.0;9.0;985.58;0.5;0.0;0.0;287.56;13.78;16.58;12.0;1.5
2023-06-12;155080.25;97243.5;7593.75;23.28;39.75;9.0;984.78;0.0;0.0;0.0;356.05;10.82;14.52;18.0;2.25
2023-06-13;159853.75;97238.25;7594.0;22.62;32.75;8.75;982.35;0.25;0.0;0.0;369.28;8.43;12.92;5.0;2.25
2023-06-14;162220.25;112020.75;7620.5;19.9;41.0;8.75;984.52;0.0;0.0;0.0;356.46;9.32;12.23;25.0;2.5
2023-06-15;160460.75;115342.0;4934.75;19.82;52.75;8.25;988.15;0.75;0.0;0.0;311.41;11.48;13.52;31.0;1.5
2023-06-16;155354.0;112640.25;3191.5;21.15;45.0;8.5;989.22;0.0;0.0;0.0;336.53;10.3;13.42;24.0;1.75
2023-06-17;122946.5;78924.25;4754.25;21.4;42.75;8.5;987.55;1.75;0.0;0.0;333.51;9.9;13.22;31.0;1.25
2023-06-18;112256.5;69282.5;5498.5;22.18;50.25;8.25;985.22;4.0;5.2;0.0;286.04;12.75;15.15;30.0;1.5
2023-06-19;161878.0;120675.0;7488.75;24.3;55.25;9.0;986.15;7.25;2.6;0.0;287.62;15.85;17.68;24.0;2.0
2023-06-20;168577.0;118875.0;3676.5;25.18;61.5;8.0;985.38;6.25;0.2;0.0;297.6;18.88;19.45;21.0;2.25
2023-06-21;169480.5;136926.0;6181.5;23.5;66.0;8.5;989.12;6.5;4.6;0.0;225.9;18.62;18.82;28.0;1.75
2023-06-22;169070.5;128709.75;3619.75;23.8;69.5;8.0;987.2;7.5;11.6;0.0;178.96;20.1;19.6;20.0;1.75
2023-06-23;159433.5;111123.5;2945.0;21.2;65.25;7.75;994.85;6.25;0.0;0.0;297.7;15.58;16.45;27.0;1.75
2023-06-24;122984.0;76963.5;5926.75;21.78;53.0;8.75;995.35;3.25;0.0;0.0;339.36;12.6;14.98;32.0;1.5
2023-06-25;111840.5;60727.0;8693.75;24.7;43.75;8.75;989.88;0.0;0.0;0.0;362.01;12.82;16.12;31.0;1.5
2023-06-26;160541.25;109868.25;8487.5;23.82;53.0;8.5;989.72;3.5;0.0;0.0;209.27;15.35;17.23;24.0;2.25
2023-06-27;162880.75;125379.75;6633.0;20.08;56.25;8.75;992.52;6.0;0.0;0.0;287.56;12.62;14.4;30.0;1.5
2023-06-28;163189.5;129308.0;6262.75;19.88;55.0;8.75;990.6;3.75;0.0;0.0;272.86;12.12;13.95;32.0;1.5
2023-06-29;163526.75;128852.5;3742.5;21.68;57.25;8.25;987.25;6.0;7.2;0.0;265.17;14.08;15.72;29.0;1.75
2023-06-30;162406.75;142240.5;4106.5;19.42;79.75;7.75;985.5;8.0;12.5;0.0;95.27;17.95;17.05;23.0;2.0
2023-07-01;125160.75;83665.75;12546.25;18.85;67.75;8.75;984.42;6.0;0.7;0.0;172.24;14.62;15.05;19.0;2.75
2023-07-02;112588.75;63344.75;10107.25;20.62;62.25;8.25;985.78;6.0;0.0;0.0;280.23;14.77;15.8;20.0;3.0
2023-07-03;157554.5;112368.25;8218.75;20.68;52.75;8.5;987.6;8.0;1.1;0.0;239.0;12.65;14.62;20.0;2.5
2023-07-04;164397.75;121626.75;6649.75;21.0;67.75;9.0;987.7;6.25;0.9;0.0;233.43;16.55;16.9;21.0;2.0
2023-07-05;164203.25;111222.5;8530.5;20.75;56.25;8.75;987.4;7.75;5.1;0.0;291.08;13.42;15.05;19.0;3.0
2023-07-06;160881.5;117469.5;5194.5;19.62;55.5;9.0;990.25;2.25;0.0;0.0;318.85;11.6;13.58;23.0;1.5
2023-07-07;159041.0;108415.0;4031.0;22.68;50.5;8.5;990.3;1.5;2.3;0.0;343.35;13.08;15.4;31.0;1.5
2023-07-08;129183.25;84494.0;7823.25;24.38;53.5;8.75;990.05;6.25;0.0;0.0;0.0;15.45;17.45;19.0;2.75
2023-07-09;118074.0;74918.25;6180.5;27.05;52.0;8.75;991.45;4.0;2.2;0.0;317.67;17.65;19.35;24.0;1.75
2023-07-10;167279.0;123241.75;3461.5;25.62;63.5;8.25;992.62;4.0;0.0;0.0;288.37;19.98;20.12;26.0;1.75
2023-07-11;172388.25;127510.25;7245.0;27.48;58.0;8.0;986.9;1.25;19.3;0.0;323.16;19.45;20.47;21.0;1.75
2023-07-12;170291.5;125192.0;5408.25;23.95;64.5;8.5;986.15;7.5;0.0;0.0;188.24;18.9;19.08;19.0;3.0
2023-07-13;163088.5;120033.5;3538.0;22.7;48.25;9.0;990.4;5.0;0.0;0.0;279.43;13.05;15.62;29.0;1.75
2023-07-14;158314.0;117395.0;4604.5;20.9;61.25;8.75;988.1;7.75;0.0;0.0;299.57;14.52;15.65;23.0;1.5
2023-07-15;131069.25;84121.5;8924.0;25.48;55.75;8.75;982.5;2.0;21.0;0.0;283.93;17.23;18.68;26.0;1.5
2023-07-16;115472.5;73275.25;13361.75;21.1;62.25;8.75;990.28;5.5;0.0;0.0;299.34;15.3;16.25;19.0;3.0
2023-07-17;158408.5;113696.75;6941.75;22.6;57.0;8.75;992.4;3.75;0.0;0.0;278.36;15.18;16.75;23.0;2.5
2023-07-18;166287.25;131652.75;4847.5;19.9;67.0;9.0;990.32;2.75;0.7;0.0;188.25;15.7;15.98;19.0;2.0
2023-07-19;167322.5;121940.0;3037.25;24.15;59.75;8.5;986.95;3.25;0.0;0.0;274.67;16.95;18.18;26.0;2.25
2023-07-20;163619.5;119954.0;4581.25;21.8;52.25;8.75;987.22;7.5;0.0;0.0;311.08;13.27;15.38;32.0;1.5
2023-07-21;158857.5;129528.75;2469.5;19.12;61.75;8.75;985.15;7.25;0.1;0.0;190.37;13.45;14.45;29.0;1.5
2023-07-22;123724.0;79999.5;9241.75;20.62;53.75;8.75;988.4;2.75;0.0;0.0;301.74;12.3;14.35;22.0;2.5
2023-07-23;114097.25;68380.0;8705.75;22.78;49.5;9.0;986.1;6.0;0.2;0.0;175.55;13.55;15.85;18.0;2.0
2023-07-24;163034.75;131605.0;3235.75;20.45;73.0;8.25;980.98;7.5;14.8;0.0;101.82;17.6;17.2;22.0;2.25
2023-07-25;163606.75;131797.25;4030.0;17.1;82.0;7.75;980.08;7.5;12.5;0.0;154.47;15.75;15.05;23.0;2.5
2023-07-26;162814.5;129790.5;8511.25;16.77;70.0;9.0;987.92;7.5;0.1;0.0;181.71;13.02;13.32;21.0;2.75
2023-07-27;160815.5;130187.25;3435.75;-488.05;-469.75;-495.0;-7.65;-496.75;0.0;0.0;196.21;-491.18;-490.7;-490.5;-498.0
2023-07-28;157977.25;129161.0;2057.25;20.75;73.5;9.0;983.78;6.0;4.1;0.0;83.9;17.85;17.45;20.0;2.25
2023-07-29;124000.25;83877.25;6031.75;21.15;77.75;8.5;984.6;6.0;1.3;0.0;147.99;19.2;18.27;22.0;2.5
2023-07-30;111366.0;65245.75;10420.0;-233.55;-204.75;-243.0;491.35;-244.25;0.0;0.0;209.01;-238.12;-237.35;-231.75;-247.25
2023-07-31;147367.25;102945.75;7248.5;-233.98;-207.75;-243.0;490.48;-495.5;4.5;0.0;245.88;-239.22;-238.12;-234.75;-247.25
2023-08-01;155334.0;108207.25;6564.5;-744.0;-736.5;-747.0;-504.08;-747.25;-999.0;0.0;145.93;-746.1;-745.58;-743.25;-748.5
2023-08-02;156193.75;115324.5;3930.5;20.23;71.0;8.5;976.3;7.75;7.1;0.0;110.19;16.75;16.65;20.0;3.25
2023-08-03;151615.25;89646.25;6113.5;20.08;58.5;8.75;980.15;6.25;0.0;0.0;231.09;13.75;15.02;20.0;4.0
2023-08-04;148277.0;120919.75;3756.0;15.82;83.0;9.0;985.4;7.75;3.1;0.0;148.23;14.95;14.05;15.0;2.25
2023-08-05;118454.0;86277.25;4442.75;18.67;65.0;8.67;986.3;3.0;3.1;0.0;278.57;13.5;14.3;25.33;2.0
2023-08-06;112318.5;72242.0;6806.75;14.33;81.0;8.33;985.8;7.67;10.1;0.0;71.56;13.2;12.43;22.67;3.0
2023-08-07;144944.0;96490.75;8196.0;16.2;67.33;9.0;992.17;7.67;0.6;0.0;159.84;12.23;12.63;21.33;2.33
2023-08-08;146107.0;98011.25;6742.75;18.27;59.33;9.0;990.3;7.67;0.2;0.0;193.56;12.0;13.23;26.67;1.67
2023-08-09;150137.75;122836.5;5780.5;20.67;58.67;8.67;990.43;5.33;0.1;0.0;87.33;14.37;15.6;24.0;2.33
2023-08-10;145545.0;103733.0;6544.0;21.7;62.0;8.67;992.3;1.67;0.0;0.0;294.94;15.73;16.67;29.33;2.0
2023-08-11;143621.0;100594.25;3703.0;25.17;55.0;8.67;993.17;1.0;0.1;0.0;299.47;16.67;18.3;28.0;1.0
2023-08-12;118616.5;87849.5;4082.0;22.4;79.67;8.67;990.87;8.0;1.7;0.0;144.91;21.57;19.83;25.33;1.67
2023-08-13;109155.75;79978.75;8191.25;23.9;74.67;8.67;989.83;8.0;11.1;0.0;239.08;21.77;20.43;22.67;1.33
2023-08-14;145841.25;111584.75;3493.75;25.77;69.33;8.33;987.33;6.0;0.5;0.0;210.63;22.57;21.33;28.0;2.33
2023-08-15;150488.25;117924.25;4277.75;25.57;59.67;8.67;989.47;6.33;0.0;0.0;230.87;18.67;19.5;22.67;2.0
2023-08-16;148950.25;111260.25;2997.25;25.1;69.0;8.33;989.57;5.0;0.0;0.0;266.08;21.63;20.7;30.67;1.67
2023-08-17;150100.75;118494.75;2158.75;25.4;66.0;7.67;988.7;6.33;0.0;0.0;215.32;20.53;20.33;26.67;1.33
2023-08-18;144537.25;99658.0;4765.0;26.33;56.0;8.67;987.17;4.33;0.0;0.0;272.47;18.43;19.57;22.67;1.0
2023-08-19;120778.0;82652.5;4212.5;27.2;53.0;9.0;989.4;5.67;0.0;0.0;228.2;17.87;19.57;20.0;2.0
2023-08-20;111169.75;72661.5;6085.75;26.9;66.33;8.0;992.7;1.67;0.0;0.0;264.8;23.17;21.9;24.0;1.67
2023-08-21;154829.75;117291.25;2337.5;27.87;62.0;8.0;993.33;0.0;0.0;0.0;0.0;22.2;21.83;30.67;1.67
2023-08-22;159725.5;120350.25;3839.5;27.57;61.0;8.67;991.57;1.67;0.0;0.0;267.3;21.73;21.5;22.67;1.67
2023-08-23;157728.0;120656.75;4656.5;25.73;60.67;8.67;991.33;1.33;0.0;0.0;258.9;19.67;20.0;30.67;1.67
2023-08-24;157239.75;121158.5;2434.0;26.3;63.0;8.0;986.93;8.0;36.7;0.0;229.08;20.8;20.67;25.33;1.67
2023-08-25;154101.0;122097.5;2117.0;24.2;64.67;8.67;984.2;8.0;12.9;0.0;105.95;19.07;19.23;16.0;2.33
2023-08-26;122750.5;103999.75;10067.25;19.13;82.67;8.0;986.3;8.0;2.7;0.0;48.87;18.37;17.17;20.0;2.0
2023-08-27;110314.5;96112.75;6718.5;17.97;82.0;8.33;983.7;8.0;2.9;0.0;76.49;16.63;15.87;22.67;1.33
2023-08-28;152552.75;136515.5;5802.5;14.37;90.67;7.67;983.47;7.67;7.5;0.0;51.87;14.9;13.53;30.67;1.67
2023-08-29;158262.25;142704.5;4801.5;15.47;80.0;8.67;983.87;8.0;0.0;0.0;86.02;14.0;13.37;22.67;1.33
2023-08-30;155635.5;125093.25;3322.5;17.17;67.33;8.33;982.3;5.0;2.7;0.0;180.11;12.77;13.27;14.67;1.33
2023-08-31;155804.5;121016.75;7258.0;17.73;65.67;8.33;987.23;7.67;0.1;0.0;177.1;13.13;13.77;18.67;2.33
2023-09-01;152088.25;118216.75;3220.25;21.77;62.0;9.0;988.17;5.0;0.0;0.0;212.92;16.17;16.93;21.33;2.67
2023-09-02;119542.75;82012.25;5496.75;22.17;63.33;8.67;991.83;7.33;0.0;0.0;250.69;16.37;17.17;25.33;1.67
2023-09-03;109561.0;77323.75;7952.75;20.97;76.67;8.67;997.27;7.67;0.0;0.0;206.45;19.0;18.07;24.0;1.67
2023-09-04;152614.0;101380.0;4347.5;22.67;68.67;7.67;994.43;5.33;0.0;0.0;247.71;18.27;18.23;24.0;1.67
2023-09-05;159169.5;106542.5;4252.5;22.0;64.67;8.67;991.4;0.0;0.0;0.0;249.15;16.53;17.13;30.67;1.33
2023-09-06;159322.75;112751.0;4885.0;21.0;64.67;8.33;991.3;0.0;0.0;0.0;247.03;15.7;16.27;30.67;1.33
2023-09-07;159392.25;112836.5;5078.5;22.33;67.67;8.33;990.57;0.0;0.0;0.0;238.44;17.97;17.93;29.33;1.33
2023-09-08;157260.0;117362.75;3878.25;24.17;66.33;8.67;990.0;0.33;0.0;0.0;236.24;19.13;19.17;30.67;1.33
2023-09-09;127966.25;92390.75;4828.75;24.3;65.67;8.0;989.53;0.67;0.0;0.0;232.05;19.23;19.27;21.33;1.0
2023-09-10;114977.0;79776.5;4069.5;23.47;68.67;8.0;989.77;0.0;0.0;0.0;231.68;19.23;19.0;29.33;1.33
2023-09-11;159260.5;123672.0;3393.5;23.2;66.0;8.0;986.43;5.33;0.0;0.0;224.84;17.97;18.27;21.33;1.0
2023-09-12;166712.5;134040.75;4531.25;25.57;48.67;8.33;984.83;7.33;1.5;0.0;209.95;14.57;17.43;14.67;2.33
2023-09-13;168713.25;150165.5;2753.0;19.77;81.67;8.33;990.13;8.0;1.2;0.0;0.0;18.77;17.63;26.67;1.67
2023-09-14;162307.0;134791.5;5493.25;19.33;75.0;8.33;992.7;7.33;0.0;0.0;139.33;16.7;16.37;30.67;1.33
2023-09-15;156192.25;119294.25;6523.5;18.67;72.67;8.0;988.83;5.33;0.0;0.0;0.0;15.43;15.3;21.33;1.0
2023-09-16;122841.25;89629.5;4193.25;20.7;75.0;8.0;986.33;8.0;0.0;0.0;0.0;18.0;17.47;28.0;1.67
2023-09-17;112350.0;78649.75;5361.75;22.43;68.33;8.0;985.83;4.67;7.5;0.0;197.81;17.73;17.9;12.0;1.33
2023-09-18;161538.75;136030.75;5499.25;20.93;69.33;8.67;983.83;8.0;11.2;0.0;0.0;16.97;17.1;17.33;2.67
2023-09-19;160543.0;118419.0;10147.75;19.93;59.0;9.0;988.7;6.0;0.0;0.0;0.0;13.47;14.83;20.0;2.67
2023-09-20;158618.75;119157.25;8549.25;18.7;69.0;8.67;984.03;2.0;0.0;0.0;0.0;14.07;14.57;20.0;1.33
2023-09-21;160468.25;133544.5;4306.5;20.6;70.0;9.0;975.33;7.67;7.4;0.0;133.09;16.43;16.63;24.0;2.67
2023-09-22;156202.75;130793.0;4873.75;16.63;68.67;8.67;979.17;5.67;2.4;0.0;121.9;12.93;13.17;17.33;3.33
2023-09-23;121239.5;91365.25;9170.75;13.4;72.33;9.0;990.63;4.33;0.3;0.0;147.04;10.87;10.5;24.0;1.33
2023-09-24;108259.75;71984.25;11345.5;13.83;69.0;8.67;996.93;0.0;0.0;0.0;207.13;10.47;10.3;22.67;1.67
2023-09-25;150976.5;109409.0;7303.5;13.57;72.0;8.67;995.03;4.67;0.0;0.0;207.8;10.83;10.43;20.0;1.33
2023-09-26;155612.25;122763.75;4772.25;15.03;76.67;8.0;993.53;0.0;0.0;0.0;202.98;12.67;12.2;22.67;1.0
2023-09-27;156810.75;124502.0;4777.5;16.47;70.33;8.0;991.97;1.67;0.0;0.0;195.23;12.5;12.67;25.33;1.33
2023-09-28;158207.5;126274.0;7654.0;19.0;65.0;8.33;990.9;7.67;0.0;0.0;172.85;13.6;14.47;21.33;1.33
2023-09-29;153557.25;117586.75;3387.75;20.03;68.0;8.0;993.47;5.67;0.0;0.0;160.71;15.4;15.77;-660.67;-665.67
2023-09-30;119633.25;94480.0;5537.0;16.47;75.0;8.0;998.0;4.33;0.0;0.0;0.0;13.7;13.57;-999.0;-999.0
2023-10-01;105653.5;74053.0;8879.25;16.57;74.0;7.33;997.4;2.67;0.0;0.0;0.0;13.6;13.33;-999.0;-999.0
2023-10-02;127043.25;95022.0;8416.5;18.73;69.0;7.67;993.77;4.33;0.0;0.0;0.0;14.23;14.57;-319.67;-332.33
2023-10-03;117184.5;74576.25;11258.75;21.03;60.33;8.33;993.73;5.0;3.7;0.0;0.0;14.63;15.83;17.33;3.33
2023-10-04;153406.75;122797.5;8807.25;13.63;77.33;7.0;1000.6;5.0;0.0;0.0;0.0;11.77;11.2;29.33;1.33
2023-10-05;160163.75;141792.25;6452.5;12.17;78.33;8.33;999.07;7.33;0.0;0.0;0.0;10.9;9.97;32.0;1.33
2023-10-06;155645.25;126357.0;7544.25;12.2;76.67;8.0;998.47;4.33;0.0;0.0;0.0;10.67;9.67;18.67;1.0
2023-10-07;124913.0;89556.25;12560.5;14.3;65.0;8.33;998.67;2.67;0.0;0.0;0.0;9.93;10.2;9.33;1.0
2023-10-08;111802.5;80576.0;6513.75;16.1;65.67;8.0;998.13;5.33;0.0;0.0;0.0;11.03;11.67;24.0;1.0
2023-10-09;161591.5;133545.75;4481.75;17.83;68.67;8.0;994.97;8.0;0.0;0.0;0.0;13.47;13.77;20.0;1.67
2023-10-10;164315.5;138250.5;3216.5;17.33;71.0;7.67;993.83;7.67;0.0;0.0;0.0;13.27;13.53;10.67;1.0
2023-10-11;165011.25;126712.75;11639.75;19.5;58.33;8.0;991.53;0.0;0.0;0.0;0.0;12.2;13.63;14.67;2.33
2023-10-12;166205.25;136434.75;6424.5;-316.17;-311.0;-327.33;327.3;-327.67;0.0;0.0;0.0;-325.87;-322.87;-319.67;-330.67
2023-10-13;161891.5;119749.5;6750.25;21.13;49.0;8.0;986.13;0.0;0.0;0.0;0.0;10.97;13.73;21.33;2.33
2023-10-14;134637.75;105310.75;13379.25;15.17;78.67;7.33;988.07;7.67;7.4;0.0;0.0;13.63;12.93;25.33;2.33
2023-10-15;122973.5;97192.0;14016.75;9.7;71.33;9.0;993.87;5.67;0.0;0.0;0.0;8.4;7.1;24.0;1.67
2023-10-16;164679.25;131079.0;9481.25;7.5;73.0;8.33;991.0;5.33;0.0;0.0;0.0;7.37;5.1;18.67;1.67
2023-10-17;173537.25;148808.5;6160.0;7.63;76.0;8.0;987.47;5.67;0.0;0.0;0.0;7.77;5.47;29.33;1.33
2023-10-18;177436.5;154468.75;5973.25;8.13;91.33;6.0;978.37;7.67;2.1;0.0;0.0;9.97;7.43;26.67;1.0
2023-10-19;175449.0;158493.25;6489.0;14.97;90.0;7.33;968.0;7.67;5.8;0.0;0.0;15.33;13.93;18.67;1.33
2023-10-20;170978.0;145244.75;9045.0;13.7;95.0;8.0;950.6;8.0;5.0;0.0;0.0;14.9;13.2;20.0;1.0
2023-10-21;137373.0;106071.75;13614.0;-999.0;-999.0;-999.0;-999.0;-999.0;0.0;-999.0;0.0;-999.0;-999.0;-999.0;-999.0
2023-10-22;123200.75;88187.75;12233.25;-323.23;-293.67;-327.33;323.8;-999.0;0.0;-999.0;0.0;-326.47;-326.1;-321.0;-331.33
2023-10-23;171845.0;156053.0;4375.75;8.77;91.0;6.67;982.63;-999.0;1.8;0.0;0.0;10.33;8.03;21.33;1.33
2023-10-24;178868.25;171571.5;4617.5;12.5;92.33;8.0;978.57;-328.0;13.0;0.0;0.0;13.37;11.77;14.67;2.0
2023-10-25;176653.25;152743.25;11121.75;12.97;79.0;8.0;972.6;-999.0;10.9;0.0;0.0;11.63;10.77;17.33;3.33
2023-10-26;175961.0;153156.75;4342.0;13.87;83.67;7.33;970.43;-999.0;13.6;0.0;0.0;13.2;12.2;17.33;3.0
2023-10-27;170574.25;143002.75;5344.75;12.6;77.67;8.67;971.13;-663.33;4.5;0.0;0.0;11.33;10.47;18.67;2.67
2023-10-28;137424.25;106234.75;9830.5;14.0;61.67;8.67;975.77;7.67;0.0;0.0;0.0;9.87;10.1;17.33;2.33
2023-10-29;131621.25;107126.25;16467.25;16.13;62.0;8.67;974.13;8.0;0.0;0.0;0.0;10.97;11.73;22.67;1.67
2023-10-30;166173.75;147941.0;4984.0;13.1;87.33;8.0;974.8;-328.67;10.5;0.0;0.0;13.1;11.87;22.67;2.0
2023-10-31;169199.25;140011.25;6663.75;12.53;73.67;8.67;980.73;7.33;0.5;0.0;0.0;10.73;10.07;20.0;3.33
2023-11-01;130461.5;100833.25;5810.25;13.13;62.0;9.0;979.23;8.0;1.7;0.0;0.0;9.1;9.13;17.33;2.67
2023-11-02;168917.5;146413.75;10157.5;10.83;77.67;8.33;963.27;7.33;4.4;0.0;0.0;10.07;8.83;21.33;3.33
