Beginn-UTC,Ende-UTC,Beginn-Lokalzeit,Ende-Lokalzeit,Globalstrahlung (W/m²)
2021-02-04 00:00:00,2021-02-05 00:00:00,2021-02-04 01:00:00,2021-02-05 01:00:00,80.03252
2021-02-05 00:00:00,2021-02-06 00:00:00,2021-02-05 01:00:00,2021-02-06 01:00:00,46.88193
2021-02-06 00:00:00,2021-02-07 00:00:00,2021-02-06 01:00:00,2021-02-07 01:00:00,17.27297
2021-02-07 00:00:00,2021-02-08 00:00:00,2021-02-07 01:00:00,2021-02-08 01:00:00,20.24095
2021-02-08 00:00:00,2021-02-09 00:00:00,2021-02-08 01:00:00,2021-02-09 01:00:00,14.1875
2021-02-09 00:00:00,2021-02-10 00:00:00,2021-02-09 01:00:00,2021-02-10 01:00:00,22.89729
2021-02-10 00:00:00,2021-02-11 00:00:00,2021-02-10 01:00:00,2021-02-11 01:00:00,30.2692
2021-02-11 00:00:00,2021-02-12 00:00:00,2021-02-11 01:00:00,2021-02-12 01:00:00,130.6947
2021-02-12 00:00:00,2021-02-13 00:00:00,2021-02-12 01:00:00,2021-02-13 01:00:00,125.4857
2021-02-13 00:00:00,2021-02-14 00:00:00,2021-02-13 01:00:00,2021-02-14 01:00:00,140.4723
2021-02-14 00:00:00,2021-02-15 00:00:00,2021-02-14 01:00:00,2021-02-15 01:00:00,136.6642
2021-02-15 00:00:00,2021-02-16 00:00:00,2021-02-15 01:00:00,2021-02-16 01:00:00,53.61405
2021-02-16 00:00:00,2021-02-17 00:00:00,2021-02-16 01:00:00,2021-02-17 01:00:00,95.3227
2021-02-17 00:00:00,2021-02-18 00:00:00,2021-02-17 01:00:00,2021-02-18 01:00:00,89.39411
2021-02-18 00:00:00,2021-02-19 00:00:00,2021-02-18 01:00:00,2021-02-19 01:00:00,82.03153
2021-02-19 00:00:00,2021-02-20 00:00:00,2021-02-19 01:00:00,2021-02-20 01:00:00,90.80222
2021-02-20 00:00:00,2021-02-21 00:00:00,2021-02-20 01:00:00,2021-02-21 01:00:00,137.0109
2021-02-21 00:00:00,2021-02-22 00:00:00,2021-02-21 01:00:00,2021-02-22 01:00:00,151.6904
2021-02-22 00:00:00,2021-02-23 00:00:00,2021-02-22 01:00:00,2021-02-23 01:00:00,119.4914
2021-02-23 00:00:00,2021-02-24 00:00:00,2021-02-23 01:00:00,2021-02-24 01:00:00,19.31272
2021-02-24 00:00:00,2021-02-25 00:00:00,2021-02-24 01:00:00,2021-02-25 01:00:00,131.1014
2021-02-25 00:00:00,2021-02-26 00:00:00,2021-02-25 01:00:00,2021-02-26 01:00:00,154.0192
2021-02-26 00:00:00,2021-02-27 00:00:00,2021-02-26 01:00:00,2021-02-27 01:00:00,123.2897
2021-02-27 00:00:00,2021-02-28 00:00:00,2021-02-27 01:00:00,2021-02-28 01:00:00,166.3151
2021-02-28 00:00:00,2021-03-01 00:00:00,2021-02-28 01:00:00,2021-03-01 01:00:00,167.4121
2021-03-01 00:00:00,2021-03-02 00:00:00,2021-03-01 01:00:00,2021-03-02 01:00:00,178.3204
2021-03-02 00:00:00,2021-03-03 00:00:00,2021-03-02 01:00:00,2021-03-03 01:00:00,167.3892
2021-03-03 00:00:00,2021-03-04 00:00:00,2021-03-03 01:00:00,2021-03-04 01:00:00,72.2325
2021-03-04 00:00:00,2021-03-05 00:00:00,2021-03-04 01:00:00,2021-03-05 01:00:00,109.1698
2021-03-05 00:00:00,2021-03-06 00:00:00,2021-03-05 01:00:00,2021-03-06 01:00:00,45.02808
2021-03-06 00:00:00,2021-03-07 00:00:00,2021-03-06 01:00:00,2021-03-07 01:00:00,183.3687
2021-03-07 00:00:00,2021-03-08 00:00:00,2021-03-07 01:00:00,2021-03-08 01:00:00,142.3138
2021-03-08 00:00:00,2021-03-09 00:00:00,2021-03-08 01:00:00,2021-03-09 01:00:00,223.0503
2021-03-09 00:00:00,2021-03-10 00:00:00,2021-03-09 01:00:00,2021-03-10 01:00:00,150.1185
2021-03-10 00:00:00,2021-03-11 00:00:00,2021-03-10 01:00:00,2021-03-11 01:00:00,162.9141
2021-03-11 00:00:00,2021-03-12 00:00:00,2021-03-11 01:00:00,2021-03-12 01:00:00,32.66934
2021-03-12 00:00:00,2021-03-13 00:00:00,2021-03-12 01:00:00,2021-03-13 01:00:00,158.5385
2021-03-13 00:00:00,2021-03-14 00:00:00,2021-03-13 01:00:00,2021-03-14 01:00:00,29.98241
2021-03-14 00:00:00,2021-03-15 00:00:00,2021-03-14 01:00:00,2021-03-15 01:00:00,53.05664
2021-03-15 00:00:00,2021-03-16 00:00:00,2021-03-15 01:00:00,2021-03-16 01:00:00,84.21925
2021-03-16 00:00:00,2021-03-17 00:00:00,2021-03-16 01:00:00,2021-03-17 01:00:00,85.29653
2021-03-17 00:00:00,2021-03-18 00:00:00,2021-03-17 01:00:00,2021-03-18 01:00:00,62.23632
2021-03-18 00:00:00,2021-03-19 00:00:00,2021-03-18 01:00:00,2021-03-19 01:00:00,88.35306
2021-03-19 00:00:00,2021-03-20 00:00:00,2021-03-19 01:00:00,2021-03-20 01:00:00,70.99093
2021-03-20 00:00:00,2021-03-21 00:00:00,2021-03-20 01:00:00,2021-03-21 01:00:00,184.1729
2021-03-21 00:00:00,2021-03-22 00:00:00,2021-03-21 01:00:00,2021-03-22 01:00:00,63.73795
2021-03-22 00:00:00,2021-03-23 00:00:00,2021-03-22 01:00:00,2021-03-23 01:00:00,52.29905
2021-03-23 00:00:00,2021-03-24 00:00:00,2021-03-23 01:00:00,2021-03-24 01:00:00,156.9149
2021-03-24 00:00:00,2021-03-25 00:00:00,2021-03-24 01:00:00,2021-03-25 01:00:00,226.78
2021-03-25 00:00:00,2021-03-26 00:00:00,2021-03-25 01:00:00,2021-03-26 01:00:00,194.404
2021-03-26 00:00:00,2021-03-27 00:00:00,2021-03-26 01:00:00,2021-03-27 01:00:00,189.2284
2021-03-27 00:00:00,2021-03-28 00:00:00,2021-03-27 01:00:00,2021-03-28 01:00:00,221.1501
2021-03-27 23:00:00,2021-03-29 00:00:00,2021-03-28 01:00:00,2021-03-29 02:00:00,232.8795
2021-03-29 00:00:00,2021-03-30 00:00:00,2021-03-29 02:00:00,2021-03-30 02:00:00,239.7927
2021-03-30 00:00:00,2021-03-31 00:00:00,2021-03-30 02:00:00,2021-03-31 02:00:00,238.5779
2021-03-31 00:00:00,2021-04-01 00:00:00,2021-03-31 02:00:00,2021-04-01 02:00:00,238.6722
2021-04-01 00:00:00,2021-04-02 00:00:00,2021-04-01 02:00:00,2021-04-02 02:00:00,233.8784
2021-04-02 00:00:00,2021-04-03 00:00:00,2021-04-02 02:00:00,2021-04-03 02:00:00,238.1338
2021-04-03 00:00:00,2021-04-04 00:00:00,2021-04-03 02:00:00,2021-04-04 02:00:00,195.3896
2021-04-04 00:00:00,2021-04-05 00:00:00,2021-04-04 02:00:00,2021-04-05 02:00:00,254.5068
2021-04-05 00:00:00,2021-04-06 00:00:00,2021-04-05 02:00:00,2021-04-06 02:00:00,118.4262
2021-04-06 00:00:00,2021-04-07 00:00:00,2021-04-06 02:00:00,2021-04-07 02:00:00,131.4147
2021-04-07 00:00:00,2021-04-08 00:00:00,2021-04-07 02:00:00,2021-04-08 02:00:00,98.1863
2021-04-08 00:00:00,2021-04-09 00:00:00,2021-04-08 02:00:00,2021-04-09 02:00:00,244.5037
2021-04-09 00:00:00,2021-04-10 00:00:00,2021-04-09 02:00:00,2021-04-10 02:00:00,198.9801
2021-04-10 00:00:00,2021-04-11 00:00:00,2021-04-10 02:00:00,2021-04-11 02:00:00,196.7985
2021-04-11 00:00:00,2021-04-12 00:00:00,2021-04-11 02:00:00,2021-04-12 02:00:00,0
2021-04-12 00:00:00,2021-04-13 00:00:00,2021-04-12 02:00:00,2021-04-13 02:00:00,129.3922
2021-04-13 00:00:00,2021-04-14 00:00:00,2021-04-13 02:00:00,2021-04-14 02:00:00,66.24597
2021-04-14 00:00:00,2021-04-15 00:00:00,2021-04-14 02:00:00,2021-04-15 02:00:00,130.728
2021-04-15 00:00:00,2021-04-16 00:00:00,2021-04-15 02:00:00,2021-04-16 02:00:00,124.6394
2021-04-16 00:00:00,2021-04-17 00:00:00,2021-04-16 02:00:00,2021-04-17 02:00:00,199.6812
2021-04-17 00:00:00,2021-04-18 00:00:00,2021-04-17 02:00:00,2021-04-18 02:00:00,153.335
2021-04-18 00:00:00,2021-04-19 00:00:00,2021-04-18 02:00:00,2021-04-19 02:00:00,95.12698
2021-04-19 00:00:00,2021-04-20 00:00:00,2021-04-19 02:00:00,2021-04-20 02:00:00,74.00456
2021-04-20 00:00:00,2021-04-21 00:00:00,2021-04-20 02:00:00,2021-04-21 02:00:00,220.4371
2021-04-21 00:00:00,2021-04-22 00:00:00,2021-04-21 02:00:00,2021-04-22 02:00:00,277.1449
2021-04-22 00:00:00,2021-04-23 00:00:00,2021-04-22 02:00:00,2021-04-23 02:00:00,274.1409
2021-04-23 00:00:00,2021-04-24 00:00:00,2021-04-23 02:00:00,2021-04-24 02:00:00,301.8316
2021-04-24 00:00:00,2021-04-25 00:00:00,2021-04-24 02:00:00,2021-04-25 02:00:00,301.858
2021-04-25 00:00:00,2021-04-26 00:00:00,2021-04-25 02:00:00,2021-04-26 02:00:00,298.8621
2021-04-26 00:00:00,2021-04-27 00:00:00,2021-04-26 02:00:00,2021-04-27 02:00:00,290.1283
2021-04-27 00:00:00,2021-04-28 00:00:00,2021-04-27 02:00:00,2021-04-28 02:00:00,299.2907
2021-04-28 00:00:00,2021-04-29 00:00:00,2021-04-28 02:00:00,2021-04-29 02:00:00,248.5759
2021-04-29 00:00:00,2021-04-30 00:00:00,2021-04-29 02:00:00,2021-04-30 02:00:00,170.8862
2021-04-30 00:00:00,2021-05-01 00:00:00,2021-04-30 02:00:00,2021-05-01 02:00:00,25.40506
2021-05-01 00:00:00,2021-05-02 00:00:00,2021-05-01 02:00:00,2021-05-02 02:00:00,50.92835
2021-05-02 00:00:00,2021-05-03 00:00:00,2021-05-02 02:00:00,2021-05-03 02:00:00,171.7625
2021-05-03 00:00:00,2021-05-04 00:00:00,2021-05-03 02:00:00,2021-05-04 02:00:00,323.9124
2021-05-04 00:00:00,2021-05-05 00:00:00,2021-05-04 02:00:00,2021-05-05 02:00:00,83.88364
2021-05-05 00:00:00,2021-05-06 00:00:00,2021-05-05 02:00:00,2021-05-06 02:00:00,176.5434
2021-05-06 00:00:00,2021-05-07 00:00:00,2021-05-06 02:00:00,2021-05-07 02:00:00,40.33119
2021-05-07 00:00:00,2021-05-08 00:00:00,2021-05-07 02:00:00,2021-05-08 02:00:00,181.7376
2021-05-08 00:00:00,2021-05-09 00:00:00,2021-05-08 02:00:00,2021-05-09 02:00:00,269.6964
2021-05-09 00:00:00,2021-05-10 00:00:00,2021-05-09 02:00:00,2021-05-10 02:00:00,307.7105
2021-05-10 00:00:00,2021-05-11 00:00:00,2021-05-10 02:00:00,2021-05-11 02:00:00,91.21251
2021-05-11 00:00:00,2021-05-12 00:00:00,2021-05-11 02:00:00,2021-05-12 02:00:00,51.46769
2021-05-12 00:00:00,2021-05-13 00:00:00,2021-05-12 02:00:00,2021-05-13 02:00:00,150.4128
2021-05-13 00:00:00,2021-05-14 00:00:00,2021-05-13 02:00:00,2021-05-14 02:00:00,188.4895
2021-05-14 00:00:00,2021-05-15 00:00:00,2021-05-14 02:00:00,2021-05-15 02:00:00,234.9169
2021-05-15 00:00:00,2021-05-16 00:00:00,2021-05-15 02:00:00,2021-05-16 02:00:00,102.8798
2021-05-16 00:00:00,2021-05-17 00:00:00,2021-05-16 02:00:00,2021-05-17 02:00:00,133.55
2021-05-17 00:00:00,2021-05-18 00:00:00,2021-05-17 02:00:00,2021-05-18 02:00:00,210.2598
2021-05-18 00:00:00,2021-05-19 00:00:00,2021-05-18 02:00:00,2021-05-19 02:00:00,0
2021-05-19 00:00:00,2021-05-20 00:00:00,2021-05-19 02:00:00,2021-05-20 02:00:00,225.2961
2021-05-20 00:00:00,2021-05-21 00:00:00,2021-05-20 02:00:00,2021-05-21 02:00:00,195.934
2021-05-21 00:00:00,2021-05-22 00:00:00,2021-05-21 02:00:00,2021-05-22 02:00:00,0
2021-05-22 00:00:00,2021-05-23 00:00:00,2021-05-22 02:00:00,2021-05-23 02:00:00,314.4535
2021-05-23 00:00:00,2021-05-24 00:00:00,2021-05-23 02:00:00,2021-05-24 02:00:00,300.3287
2021-05-24 00:00:00,2021-05-25 00:00:00,2021-05-24 02:00:00,2021-05-25 02:00:00,167.3857
2021-05-25 00:00:00,2021-05-26 00:00:00,2021-05-25 02:00:00,2021-05-26 02:00:00,216.0768
2021-05-26 00:00:00,2021-05-27 00:00:00,2021-05-26 02:00:00,2021-05-27 02:00:00,62.81696
2021-05-27 00:00:00,2021-05-28 00:00:00,2021-05-27 02:00:00,2021-05-28 02:00:00,242.2797
2021-05-28 00:00:00,2021-05-29 00:00:00,2021-05-28 02:00:00,2021-05-29 02:00:00,338.9416
2021-05-29 00:00:00,2021-05-30 00:00:00,2021-05-29 02:00:00,2021-05-30 02:00:00,311.1528
2021-05-30 00:00:00,2021-05-31 00:00:00,2021-05-30 02:00:00,2021-05-31 02:00:00,357.7166
2021-05-31 00:00:00,2021-06-01 00:00:00,2021-05-31 02:00:00,2021-06-01 02:00:00,422.5469
2021-06-01 00:00:00,2021-06-02 00:00:00,2021-06-01 02:00:00,2021-06-02 02:00:00,353.2077
2021-06-02 00:00:00,2021-06-03 00:00:00,2021-06-02 02:00:00,2021-06-03 02:00:00,319.2885
2021-06-03 00:00:00,2021-06-04 00:00:00,2021-06-03 02:00:00,2021-06-04 02:00:00,325.825
2021-06-04 00:00:00,2021-06-05 00:00:00,2021-06-04 02:00:00,2021-06-05 02:00:00,255.3613
2021-06-05 00:00:00,2021-06-06 00:00:00,2021-06-05 02:00:00,2021-06-06 02:00:00,148.781
2021-06-06 00:00:00,2021-06-07 00:00:00,2021-06-06 02:00:00,2021-06-07 02:00:00,47.35729
2021-06-07 00:00:00,2021-06-08 00:00:00,2021-06-07 02:00:00,2021-06-08 02:00:00,50.81378
2021-06-08 00:00:00,2021-06-09 00:00:00,2021-06-08 02:00:00,2021-06-09 02:00:00,103.0907
2021-06-09 00:00:00,2021-06-10 00:00:00,2021-06-09 02:00:00,2021-06-10 02:00:00,216.4924
2021-06-10 00:00:00,2021-06-11 00:00:00,2021-06-10 02:00:00,2021-06-11 02:00:00,313.479
2021-06-11 00:00:00,2021-06-12 00:00:00,2021-06-11 02:00:00,2021-06-12 02:00:00,341.9498
2021-06-12 00:00:00,2021-06-13 00:00:00,2021-06-12 02:00:00,2021-06-13 02:00:00,281.2302
2021-06-13 00:00:00,2021-06-14 00:00:00,2021-06-13 02:00:00,2021-06-14 02:00:00,356.5558
2021-06-14 00:00:00,2021-06-15 00:00:00,2021-06-14 02:00:00,2021-06-15 02:00:00,361.7629
2021-06-15 00:00:00,2021-06-16 00:00:00,2021-06-15 02:00:00,2021-06-16 02:00:00,349.0621
2021-06-16 00:00:00,2021-06-17 00:00:00,2021-06-16 02:00:00,2021-06-17 02:00:00,354.413
2021-06-17 00:00:00,2021-06-18 00:00:00,2021-06-17 02:00:00,2021-06-18 02:00:00,319.806
2021-06-19 00:00:00,2021-06-20 00:00:00,2021-06-19 02:00:00,2021-06-20 02:00:00,293.8311
2021-06-20 00:00:00,2021-06-21 00:00:00,2021-06-20 02:00:00,2021-06-21 02:00:00,114.3745
2021-06-21 00:00:00,2021-06-22 00:00:00,2021-06-21 02:00:00,2021-06-22 02:00:00,0
2021-06-22 00:00:00,2021-06-23 00:00:00,2021-06-22 02:00:00,2021-06-23 02:00:00,220.2074
2021-06-23 00:00:00,2021-06-24 00:00:00,2021-06-23 02:00:00,2021-06-24 02:00:00,217.5684
2021-06-24 00:00:00,2021-06-25 00:00:00,2021-06-24 02:00:00,2021-06-25 02:00:00,266.5709
2021-06-25 00:00:00,2021-06-26 00:00:00,2021-06-25 02:00:00,2021-06-26 02:00:00,236.9778
2021-06-26 00:00:00,2021-06-27 00:00:00,2021-06-26 02:00:00,2021-06-27 02:00:00,275.6897
2021-06-27 00:00:00,2021-06-28 00:00:00,2021-06-27 02:00:00,2021-06-28 02:00:00,240.2141
2021-06-28 00:00:00,2021-06-29 00:00:00,2021-06-28 02:00:00,2021-06-29 02:00:00,197.3481
2021-06-29 00:00:00,2021-06-30 00:00:00,2021-06-29 02:00:00,2021-06-30 02:00:00,184.7965
2021-06-30 00:00:00,2021-07-01 00:00:00,2021-06-30 02:00:00,2021-07-01 02:00:00,130.32
2021-07-01 00:00:00,2021-07-02 00:00:00,2021-07-01 02:00:00,2021-07-02 02:00:00,200.1712
2021-07-02 00:00:00,2021-07-03 00:00:00,2021-07-02 02:00:00,2021-07-03 02:00:00,332.2335
2021-07-03 00:00:00,2021-07-04 00:00:00,2021-07-03 02:00:00,2021-07-04 02:00:00,271.5092
2021-07-04 00:00:00,2021-07-05 00:00:00,2021-07-04 02:00:00,2021-07-05 02:00:00,176.1527
2021-07-05 00:00:00,2021-07-06 00:00:00,2021-07-05 02:00:00,2021-07-06 02:00:00,127.7386
2021-07-06 00:00:00,2021-07-07 00:00:00,2021-07-06 02:00:00,2021-07-07 02:00:00,97.50282
2021-07-07 00:00:00,2021-07-08 00:00:00,2021-07-07 02:00:00,2021-07-08 02:00:00,224.3391
2021-07-08 00:00:00,2021-07-09 00:00:00,2021-07-08 02:00:00,2021-07-09 02:00:00,68.24125
2021-07-09 00:00:00,2021-07-10 00:00:00,2021-07-09 02:00:00,2021-07-10 02:00:00,187.3388
2021-07-10 00:00:00,2021-07-11 00:00:00,2021-07-10 02:00:00,2021-07-11 02:00:00,312.2196
2021-07-11 00:00:00,2021-07-12 00:00:00,2021-07-11 02:00:00,2021-07-12 02:00:00,328.1292
2021-07-12 00:00:00,2021-07-13 00:00:00,2021-07-12 02:00:00,2021-07-13 02:00:00,181.2174
2021-07-13 00:00:00,2021-07-14 00:00:00,2021-07-13 02:00:00,2021-07-14 02:00:00,98.23246
2021-07-14 00:00:00,2021-07-15 00:00:00,2021-07-14 02:00:00,2021-07-15 02:00:00,149.7209
2021-07-15 00:00:00,2021-07-16 00:00:00,2021-07-15 02:00:00,2021-07-16 02:00:00,141.8268
2021-07-16 00:00:00,2021-07-17 00:00:00,2021-07-16 02:00:00,2021-07-17 02:00:00,277.2892
2021-07-17 00:00:00,2021-07-18 00:00:00,2021-07-17 02:00:00,2021-07-18 02:00:00,120.0993
2021-07-18 00:00:00,2021-07-19 00:00:00,2021-07-18 02:00:00,2021-07-19 02:00:00,322.3495
2021-07-19 00:00:00,2021-07-20 00:00:00,2021-07-19 02:00:00,2021-07-20 02:00:00,331.5441
2021-07-20 00:00:00,2021-07-21 00:00:00,2021-07-20 02:00:00,2021-07-21 02:00:00,324.509
2021-07-21 00:00:00,2021-07-22 00:00:00,2021-07-21 02:00:00,2021-07-22 02:00:00,327.6192
2021-07-22 00:00:00,2021-07-23 00:00:00,2021-07-22 02:00:00,2021-07-23 02:00:00,321.6724
2021-07-23 00:00:00,2021-07-24 00:00:00,2021-07-23 02:00:00,2021-07-24 02:00:00,305.8317
2021-07-24 00:00:00,2021-07-25 00:00:00,2021-07-24 02:00:00,2021-07-25 02:00:00,150.7104
2021-07-25 00:00:00,2021-07-26 00:00:00,2021-07-25 02:00:00,2021-07-26 02:00:00,228.1205
2021-07-26 00:00:00,2021-07-27 00:00:00,2021-07-26 02:00:00,2021-07-27 02:00:00,255.2378
2021-07-27 00:00:00,2021-07-28 00:00:00,2021-07-27 02:00:00,2021-07-28 02:00:00,213.641
2021-07-28 00:00:00,2021-07-29 00:00:00,2021-07-28 02:00:00,2021-07-29 02:00:00,251.8458
2021-07-29 00:00:00,2021-07-30 00:00:00,2021-07-29 02:00:00,2021-07-30 02:00:00,301.781
2021-07-30 00:00:00,2021-07-31 00:00:00,2021-07-30 02:00:00,2021-07-31 02:00:00,210.0208
2021-07-31 00:00:00,2021-08-01 00:00:00,2021-07-31 02:00:00,2021-08-01 02:00:00,245.7298
2021-08-01 00:00:00,2021-08-02 00:00:00,2021-08-01 02:00:00,2021-08-02 02:00:00,124.9462
2021-08-02 00:00:00,2021-08-03 00:00:00,2021-08-02 02:00:00,2021-08-03 02:00:00,0
2021-08-03 00:00:00,2021-08-04 00:00:00,2021-08-03 02:00:00,2021-08-04 02:00:00,92.85928
2021-08-04 00:00:00,2021-08-05 00:00:00,2021-08-04 02:00:00,2021-08-05 02:00:00,112.6124
2021-08-05 00:00:00,2021-08-06 00:00:00,2021-08-05 02:00:00,2021-08-06 02:00:00,0
2021-08-06 00:00:00,2021-08-07 00:00:00,2021-08-06 02:00:00,2021-08-07 02:00:00,254.3509
2021-08-07 00:00:00,2021-08-08 00:00:00,2021-08-07 02:00:00,2021-08-08 02:00:00,49.06805
2021-08-08 00:00:00,2021-08-09 00:00:00,2021-08-08 02:00:00,2021-08-09 02:00:00,251.1076
2021-08-09 00:00:00,2021-08-10 00:00:00,2021-08-09 02:00:00,2021-08-10 02:00:00,258.9039
2021-08-10 00:00:00,2021-08-11 00:00:00,2021-08-10 02:00:00,2021-08-11 02:00:00,283.1749
2021-08-11 00:00:00,2021-08-12 00:00:00,2021-08-11 02:00:00,2021-08-12 02:00:00,294.3506
2021-08-12 00:00:00,2021-08-13 00:00:00,2021-08-12 02:00:00,2021-08-13 02:00:00,0
2021-08-13 00:00:00,2021-08-14 00:00:00,2021-08-13 02:00:00,2021-08-14 02:00:00,276.8095
2021-08-14 00:00:00,2021-08-15 00:00:00,2021-08-14 02:00:00,2021-08-15 02:00:00,372.8612
2021-08-15 00:00:00,2021-08-16 00:00:00,2021-08-15 02:00:00,2021-08-16 02:00:00,0
2021-08-16 00:00:00,2021-08-17 00:00:00,2021-08-16 02:00:00,2021-08-17 02:00:00,99.77515
2021-08-17 00:00:00,2021-08-18 00:00:00,2021-08-17 02:00:00,2021-08-18 02:00:00,0
2021-08-18 00:00:00,2021-08-19 00:00:00,2021-08-18 02:00:00,2021-08-19 02:00:00,145.1362
2021-08-19 00:00:00,2021-08-20 00:00:00,2021-08-19 02:00:00,2021-08-20 02:00:00,155.2223
2021-08-20 00:00:00,2021-08-21 00:00:00,2021-08-20 02:00:00,2021-08-21 02:00:00,241.8597
2021-08-21 00:00:00,2021-08-22 00:00:00,2021-08-21 02:00:00,2021-08-22 02:00:00,264.2343
2021-08-22 00:00:00,2021-08-23 00:00:00,2021-08-22 02:00:00,2021-08-23 02:00:00,69.58606
2021-08-23 00:00:00,2021-08-24 00:00:00,2021-08-23 02:00:00,2021-08-24 02:00:00,132.9518
2021-08-24 00:00:00,2021-08-25 00:00:00,2021-08-24 02:00:00,2021-08-25 02:00:00,249.733
2021-08-25 00:00:00,2021-08-26 00:00:00,2021-08-25 02:00:00,2021-08-26 02:00:00,259.9597
2021-08-26 00:00:00,2021-08-27 00:00:00,2021-08-26 02:00:00,2021-08-27 02:00:00,132.7976
2021-08-27 00:00:00,2021-08-28 00:00:00,2021-08-27 02:00:00,2021-08-28 02:00:00,171.254
2021-08-28 00:00:00,2021-08-29 00:00:00,2021-08-28 02:00:00,2021-08-29 02:00:00,55.58774
2021-08-29 00:00:00,2021-08-30 00:00:00,2021-08-29 02:00:00,2021-08-30 02:00:00,50.53731
2021-08-30 00:00:00,2021-08-31 00:00:00,2021-08-30 02:00:00,2021-08-31 02:00:00,48.58408
2021-08-31 00:00:00,2021-09-01 00:00:00,2021-08-31 02:00:00,2021-09-01 02:00:00,104.0251
2021-09-01 00:00:00,2021-09-02 00:00:00,2021-09-01 02:00:00,2021-09-02 02:00:00,258.3205
2021-09-02 00:00:00,2021-09-03 00:00:00,2021-09-02 02:00:00,2021-09-03 02:00:00,255.8598
2021-09-03 00:00:00,2021-09-04 00:00:00,2021-09-03 02:00:00,2021-09-04 02:00:00,246.3891
2021-09-04 00:00:00,2021-09-05 00:00:00,2021-09-04 02:00:00,2021-09-05 02:00:00,247.6254
2021-09-05 00:00:00,2021-09-06 00:00:00,2021-09-05 02:00:00,2021-09-06 02:00:00,242.6665
2021-09-06 00:00:00,2021-09-07 00:00:00,2021-09-06 02:00:00,2021-09-07 02:00:00,243.1066
2021-09-07 00:00:00,2021-09-08 00:00:00,2021-09-07 02:00:00,2021-09-08 02:00:00,211.9861
2021-09-08 00:00:00,2021-09-09 00:00:00,2021-09-08 02:00:00,2021-09-09 02:00:00,234.7106
2021-09-09 00:00:00,2021-09-10 00:00:00,2021-09-09 02:00:00,2021-09-10 02:00:00,126.6235
2021-09-10 00:00:00,2021-09-11 00:00:00,2021-09-10 02:00:00,2021-09-11 02:00:00,130.1448
2021-09-11 00:00:00,2021-09-12 00:00:00,2021-09-11 02:00:00,2021-09-12 02:00:00,164.5797
2021-09-12 00:00:00,2021-09-13 00:00:00,2021-09-12 02:00:00,2021-09-13 02:00:00,218.7603
2021-09-13 00:00:00,2021-09-14 00:00:00,2021-09-13 02:00:00,2021-09-14 02:00:00,221.1256
2021-09-14 00:00:00,2021-09-15 00:00:00,2021-09-14 02:00:00,2021-09-15 02:00:00,126.4056
2021-09-15 00:00:00,2021-09-16 00:00:00,2021-09-15 02:00:00,2021-09-16 02:00:00,60.55816
2021-09-16 00:00:00,2021-09-17 00:00:00,2021-09-16 02:00:00,2021-09-17 02:00:00,67.01417
2021-09-17 00:00:00,2021-09-18 00:00:00,2021-09-17 02:00:00,2021-09-18 02:00:00,188.3748
2021-09-18 00:00:00,2021-09-19 00:00:00,2021-09-18 02:00:00,2021-09-19 02:00:00,213.386
2021-09-19 00:00:00,2021-09-20 00:00:00,2021-09-19 02:00:00,2021-09-20 02:00:00,32.51641
2021-09-20 00:00:00,2021-09-21 00:00:00,2021-09-20 02:00:00,2021-09-21 02:00:00,90.83211
2021-09-21 00:00:00,2021-09-22 00:00:00,2021-09-21 02:00:00,2021-09-22 02:00:00,106.4647
2021-09-22 00:00:00,2021-09-23 00:00:00,2021-09-22 02:00:00,2021-09-23 02:00:00,166.5289
2021-09-23 00:00:00,2021-09-24 00:00:00,2021-09-23 02:00:00,2021-09-24 02:00:00,211.5928
2021-09-24 00:00:00,2021-09-25 00:00:00,2021-09-24 02:00:00,2021-09-25 02:00:00,204.8005
2021-09-25 00:00:00,2021-09-26 00:00:00,2021-09-25 02:00:00,2021-09-26 02:00:00,176.2386
2021-09-26 00:00:00,2021-09-27 00:00:00,2021-09-26 02:00:00,2021-09-27 02:00:00,103.3733
2021-09-27 00:00:00,2021-09-28 00:00:00,2021-09-27 02:00:00,2021-09-28 02:00:00,137.2772
2021-09-28 00:00:00,2021-09-29 00:00:00,2021-09-28 02:00:00,2021-09-29 02:00:00,157.2423
2021-09-29 00:00:00,2021-09-30 00:00:00,2021-09-29 02:00:00,2021-09-30 02:00:00,106.889
2021-09-30 00:00:00,2021-10-01 00:00:00,2021-09-30 02:00:00,2021-10-01 02:00:00,190.6489
2021-10-01 00:00:00,2021-10-02 00:00:00,2021-10-01 02:00:00,2021-10-02 02:00:00,180.8626
2021-10-02 00:00:00,2021-10-03 00:00:00,2021-10-02 02:00:00,2021-10-03 02:00:00,154.815
2021-10-03 00:00:00,2021-10-04 00:00:00,2021-10-03 02:00:00,2021-10-04 02:00:00,42.7109
2021-10-04 00:00:00,2021-10-05 00:00:00,2021-10-04 02:00:00,2021-10-05 02:00:00,29.14
2021-10-05 00:00:00,2021-10-06 00:00:00,2021-10-05 02:00:00,2021-10-06 02:00:00,105.1139
2021-10-06 00:00:00,2021-10-07 00:00:00,2021-10-06 02:00:00,2021-10-07 02:00:00,86.27118
2021-10-07 00:00:00,2021-10-08 00:00:00,2021-10-07 02:00:00,2021-10-08 02:00:00,104.3677
