STATIONS_ID;MESS_DATUM;QN_4;DK_TER;FK_TER;eor
       5100;2024121312;    3;  16;   2;eor
       5100;2024121318;    3;  16;   2;eor
       5100;2024121406;    3;  16;   1;eor
       5100;2024121412;    3;  20;   3;eor
       5100;2024121418;    3;  20;   3;eor
       5100;2024121506;    3;  20;   3;eor
       5100;2024121512;    3;  20;   4;eor
       5100;2024121518;    3;  20;   4;eor
       5100;2024121606;    3;  20;   4;eor
       5100;2024121612;    3;  20;   4;eor
       5100;2024121618;    3;  20;   4;eor
       5100;2024121706;    3;  16;   2;eor
       5100;2024121712;    3;  16;   2;eor
       5100;2024121718;    3;  20;   2;eor
       5100;2024121806;    3;  20;   3;eor
       5100;2024121812;    3;  20;   4;eor
       5100;2024121818;    3;  20;   4;eor
       5100;2024121906;    3;  16;   5;eor
       5100;2024121912;    3;  24;   4;eor
       5100;2024121918;    3;  24;   3;eor
       5100;2024122006;    3;  20;   2;eor
       5100;2024122012;    3;  20;   3;eor
       5100;2024122018;    3;  20;   3;eor
       5100;2024122106;    3;  16;   4;eor
       5100;2024122112;    3;  20;   4;eor
       5100;2024122118;    3;  20;   5;eor
       5100;2024122206;    3;  20;   4;eor
       5100;2024122212;    3;  24;   4;eor
       5100;2024122218;    3;  24;   3;eor
       5100;2024122306;    3;  20;   2;eor
       5100;2024122312;    3;  28;   2;eor
       5100;2024122318;    3;  24;   2;eor
       5100;2024122406;    3;  20;   2;eor
       5100;2024122412;    3;  20;   3;eor
       5100;2024122418;    3;  20;   2;eor
       5100;2024122506;    3;  20;   2;eor
       5100;2024122512;    3;  16;   1;eor
       5100;2024122518;    3;   4;   1;eor
       5100;2024122606;    3;  32;   2;eor
       5100;2024122612;    3;   4;   2;eor
       5100;2024122618;    3;   4;   3;eor
       5100;2024122706;    3;   4;   3;eor
       5100;2024122712;    3;  24;   1;eor
       5100;2024122718;    3;  16;   1;eor
       5100;2024122806;    3;  32;   1;eor
       5100;2024122812;    3;  12;   1;eor
       5100;2024122818;    3;  12;   1;eor
       5100;2024122906;    3;  20;   1;eor
       5100;2024122912;    3;  24;   2;eor
       5100;2024122918;    3;  24;   2;eor
       5100;2024123006;    3;  16;   2;eor
       5100;2024123012;    3;  20;   2;eor
       5100;2024123018;    3;  20;   2;eor
       5100;2024123106;    3;  20;   3;eor
       5100;2024123112;    3;  20;   3;eor
       5100;2024123118;    3;  16;   4;eor
       5100;2025010100;    3;  20;   4;eor
       5100;2025010106;    3;  20;   4;eor
       5100;2025010112;    3;  20;   6;eor
       5100;2025010118;    3;  20;   6;eor
       5100;2025010200;    3;  20;   5;eor
       5100;2025010206;    3;  24;   3;eor
       5100;2025010212;    3;  16;   1;eor
       5100;2025010218;    3;  24;   2;eor
       5100;2025010300;    3;  20;   2;eor
       5100;2025010306;    3;  20;   2;eor
       5100;2025010312;    3;  20;   3;eor
       5100;2025010318;    3;  16;   3;eor
       5100;2025010400;    3;  20;   3;eor
       5100;2025010406;    3;  20;   1;eor
       5100;2025010412;    3;  20;   1;eor
       5100;2025010418;    3;  32;   2;eor
       5100;2025010500;    3;  12;   2;eor
       5100;2025010506;    3;  32;   2;eor
       5100;2025010512;    3;  20;   4;eor
       5100;2025010518;    3;  20;   4;eor
       5100;2025010600;    3;  20;   4;eor
       5100;2025010606;    3;  16;   6;eor
       5100;2025010612;    3;  16;   8;eor
       5100;2025010618;    3;  20;   5;eor
       5100;2025010700;    3;  20;   5;eor
       5100;2025010706;    3;  20;   5;eor
       5100;2025010712;    3;  20;   4;eor
       5100;2025010718;    3;  20;   6;eor
       5100;2025010800;    3;  20;   3;eor
       5100;2025010806;    3;  20;   3;eor
       5100;2025010812;    3;  20;   2;eor
       5100;2025010818;    3;   4;   2;eor
       5100;2025010900;    3;  20;   6;eor
       5100;2025010906;    3;  16;   5;eor
       5100;2025010912;    3;  32;   2;eor
       5100;2025010918;    3;  24;   3;eor
       5100;2025011000;    3;  20;   3;eor
       5100;2025011006;    3;  20;   2;eor
       5100;2025011012;    3;  20;   3;eor
       5100;2025011018;    3;  24;   2;eor
       5100;2025011100;    3;   4;   1;eor
       5100;2025011106;    3;  20;   2;eor
       5100;2025011112;    3;  16;   1;eor
       5100;2025011118;    3;  24;   1;eor
       5100;2025011200;    3;  20;   1;eor
       5100;2025011206;    3;  32;   1;eor
       5100;2025011212;    3;  32;   1;eor
       5100;2025011218;    3;   4;   2;eor
       5100;2025011300;    3;   4;   2;eor
       5100;2025011306;    3;   8;   1;eor
       5100;2025011312;    3;   4;   3;eor
       5100;2025011318;    3;   4;   2;eor
       5100;2025011400;    3;   4;   2;eor
       5100;2025011406;    3;  32;   2;eor
       5100;2025011412;    3;  16;   1;eor
       5100;2025011418;    3;  32;   2;eor
       5100;2025011500;    3;  20;   2;eor
       5100;2025011506;    3;  32;   1;eor
       5100;2025011512;    3;   4;   1;eor
       5100;2025011518;    3;   4;   2;eor
       5100;2025011600;    3;   4;   2;eor
       5100;2025011606;    3;   4;   2;eor
       5100;2025011612;    3;   4;   3;eor
       5100;2025011618;    3;   4;   3;eor
       5100;2025011700;    3;   4;   3;eor
       5100;2025011706;    3;   4;   1;eor
       5100;2025011712;    3;   4;   2;eor
       5100;2025011718;    3;   4;   2;eor
       5100;2025011800;    3;   4;   3;eor
       5100;2025011806;    3;   8;   2;eor
       5100;2025011812;    3;   4;   2;eor
       5100;2025011818;    3;   4;   2;eor
       5100;2025011900;    1;   4;   1;eor
       5100;2025011906;    1;   4;   2;eor
       5100;2025011912;    1;  24;   1;eor
       5100;2025011918;    1;  12;   1;eor
       5100;2025012000;    1;  20;   1;eor
       5100;2025012006;    1;  20;   2;eor
       5100;2025012012;    1;  20;   1;eor
       5100;2025012018;    1;   4;   2;eor
       5100;2025012100;    1;  12;   1;eor
       5100;2025012106;    1;   4;   1;eor
       5100;2025012112;    1;   4;   1;eor
       5100;2025012118;    1;  20;   1;eor
       5100;2025012200;    1;   4;   1;eor
       5100;2025012206;    1;   8;   1;eor
       5100;2025012212;    1;  28;   1;eor
       5100;2025012218;    1;  32;   1;eor
       5100;2025012300;    1;  20;   3;eor
       5100;2025012306;    1;  24;   3;eor
       5100;2025012312;    1;  24;   4;eor
       5100;2025012318;    1;  16;   5;eor
       5100;2025012400;    1;  20;   4;eor
       5100;2025012406;    1;  16;   5;eor
       5100;2025012412;    1;  20;   5;eor
       5100;2025012418;    1;  20;   4;eor
       5100;2025012500;    1;  20;   4;eor
       5100;2025012506;    1;  20;   3;eor
       5100;2025012512;    1;  20;   5;eor
       5100;2025012518;    1;  28;   1;eor
       5100;2025012600;    1;  20;   4;eor
       5100;2025012606;    1;  20;   5;eor
       5100;2025012612;    1;  20;   5;eor
       5100;2025012618;    1;  16;   4;eor
       5100;2025012700;    1;  16;   6;eor
       5100;2025012706;    1;  16;   6;eor
       5100;2025012712;    1;  20;   6;eor
       5100;2025012718;    1;  20;   4;eor
       5100;2025012800;    1;  16;   4;eor
       5100;2025012806;    1;  16;   4;eor
       5100;2025012812;    1;  20;   5;eor
       5100;2025012818;    1;  16;   5;eor
       5100;2025012900;    1;  20;   4;eor
       5100;2025012906;    1;  20;   4;eor
       5100;2025012912;    1;  20;   5;eor
       5100;2025012918;    1;  20;   1;eor
       5100;2025013000;    1;  16;   2;eor
       5100;2025013006;    1;  24;   1;eor
       5100;2025013012;    1;  20;   3;eor
       5100;2025013018;    1;  32;   2;eor
       5100;2025013100;    1;  20;   1;eor
       5100;2025013106;    1;  20;   1;eor
       5100;2025013112;    1;  20;   2;eor
       5100;2025013118;    1;   4;   2;eor
       5100;2025020100;    1;   4;   3;eor
       5100;2025020106;    1;   4;   2;eor
       5100;2025020112;    1;   4;   3;eor
       5100;2025020118;    1;   4;   3;eor
       5100;2025020200;    1;   4;   2;eor
       5100;2025020206;    1;   4;   2;eor
       5100;2025020212;    1;   4;   2;eor
       5100;2025020218;    1;   8;   1;eor
       5100;2025020300;    1;   4;   2;eor
       5100;2025020306;    1;   4;   1;eor
       5100;2025020312;    1;  12;   1;eor
       5100;2025020318;    1;  20;   3;eor
       5100;2025020400;    1;  20;   2;eor
       5100;2025020406;    1;  20;   2;eor
       5100;2025020412;    1;  20;   2;eor
       5100;2025020418;    1;  20;   2;eor
       5100;2025020500;    1;  24;   2;eor
       5100;2025020506;    1;  24;   2;eor
       5100;2025020512;    1;  28;   1;eor
       5100;2025020518;    1;  32;   2;eor
       5100;2025020600;    1;   4;   2;eor
       5100;2025020606;    1;   4;   2;eor
       5100;2025020612;    1;   4;   4;eor
       5100;2025020618;    1;   4;   4;eor
       5100;2025020700;    1;   4;   4;eor
       5100;2025020706;    1;   8;   3;eor
       5100;2025020712;    1;   8;   3;eor
       5100;2025020718;    1;   4;   3;eor
       5100;2025020800;    1;   4;   2;eor
       5100;2025020806;    1;  32;   2;eor
       5100;2025020812;    1;  32;   2;eor
       5100;2025020818;    1;  32;   2;eor
       5100;2025020900;    1;  24;   1;eor
       5100;2025020906;    1;  32;   2;eor
       5100;2025020912;    1;  20;   1;eor
       5100;2025020918;    1;  32;   2;eor
       5100;2025021000;    1;  32;   2;eor
       5100;2025021006;    1;  32;   2;eor
       5100;2025021012;    1;  32;   3;eor
       5100;2025021018;    1;   8;   2;eor
       5100;2025021100;    1;  20;   4;eor
       5100;2025021106;    1;  20;   3;eor
       5100;2025021112;    1;  20;   2;eor
       5100;2025021118;    1;   8;   1;eor
       5100;2025021200;    1;   4;   1;eor
       5100;2025021206;    1;   4;   2;eor
       5100;2025021212;    1;  20;   1;eor
       5100;2025021218;    1;  24;   1;eor
       5100;2025021300;    1;  16;   1;eor
       5100;2025021306;    1;  16;   1;eor
       5100;2025021312;    1;  32;   1;eor
       5100;2025021318;    1;  28;   3;eor
       5100;2025021400;    1;   4;   3;eor
       5100;2025021406;    1;  32;   2;eor
       5100;2025021412;    1;   4;   2;eor
       5100;2025021418;    1;   4;   2;eor
       5100;2025021500;    1;   8;   2;eor
       5100;2025021506;    1;   8;   2;eor
       5100;2025021512;    1;   4;   2;eor
       5100;2025021518;    1;   8;   2;eor
       5100;2025021600;    1;   4;   2;eor
       5100;2025021606;    1;   4;   3;eor
       5100;2025021612;    1;   4;   4;eor
       5100;2025021618;    1;   8;   3;eor
       5100;2025021700;    1;   4;   3;eor
       5100;2025021706;    1;   4;   3;eor
       5100;2025021712;    1;  32;   3;eor
       5100;2025021718;    1;   8;   2;eor
       5100;2025021800;    1;   4;   3;eor
       5100;2025021806;    1;   4;   3;eor
       5100;2025021812;    1;   4;   3;eor
       5100;2025021818;    1;   4;   3;eor
       5100;2025021900;    1;   4;   3;eor
       5100;2025021906;    1;   4;   3;eor
       5100;2025021912;    1;  32;   2;eor
       5100;2025021918;    1;  16;   1;eor
       5100;2025022000;    1;   4;   2;eor
       5100;2025022006;    1;  32;   1;eor
       5100;2025022012;    1;  20;   3;eor
       5100;2025022018;    1;  16;   3;eor
       5100;2025022100;    1;  20;   2;eor
       5100;2025022106;    1;  24;   1;eor
       5100;2025022112;    1;  20;   2;eor
       5100;2025022118;    1;  16;   3;eor
       5100;2025022200;    1;  16;   2;eor
       5100;2025022206;    1;  20;   3;eor
       5100;2025022212;    1;  20;   4;eor
       5100;2025022218;    1;  20;   3;eor
       5100;2025022300;    1;  20;   2;eor
       5100;2025022306;    1;  20;   1;eor
       5100;2025022312;    1;  20;   2;eor
       5100;2025022318;    1;  16;   3;eor
       5100;2025022400;    1;  24;   2;eor
       5100;2025022406;    1;  20;   3;eor
       5100;2025022412;    1;  16;   4;eor
       5100;2025022418;    1;  24;   3;eor
       5100;2025022500;    1;  20;   2;eor
       5100;2025022506;    1;  28;   1;eor
       5100;2025022512;    1;  32;   2;eor
       5100;2025022518;    1;  32;   2;eor
       5100;2025022600;    1;  20;   3;eor
       5100;2025022606;    1;  28;   2;eor
       5100;2025022612;    1;  24;   3;eor
       5100;2025022618;    1;  16;   3;eor
       5100;2025022700;    1;  16;   4;eor
       5100;2025022706;    1;  20;   2;eor
       5100;2025022712;    1;  20;   4;eor
       5100;2025022718;    1;  20;   3;eor
       5100;2025022800;    1;  20;   4;eor
       5100;2025022806;    1;  24;   2;eor
       5100;2025022812;    1;   4;   1;eor
       5100;2025022818;    1;  32;   1;eor
       5100;2025030100;    1;  32;   2;eor
       5100;2025030106;    1;   4;   3;eor
       5100;2025030112;    1;   4;   3;eor
       5100;2025030118;    1;   4;   4;eor
       5100;2025030200;    1;   4;   3;eor
       5100;2025030206;    1;   4;   3;eor
       5100;2025030212;    1;   4;   3;eor
       5100;2025030218;    1;   8;   2;eor
       5100;2025030300;    1;   4;   2;eor
       5100;2025030306;    1;  32;   2;eor
       5100;2025030312;    1;  32;   2;eor
       5100;2025030318;    1;   4;   2;eor
       5100;2025030400;    1;   4;   2;eor
       5100;2025030406;    1;  32;   2;eor
       5100;2025030412;    1;  24;   1;eor
       5100;2025030418;    1;   8;   1;eor
       5100;2025030500;    1;  32;   2;eor
       5100;2025030506;    1;   4;   2;eor
       5100;2025030512;    1;  28;   1;eor
       5100;2025030518;    1;  12;   1;eor
       5100;2025030600;    1;  32;   1;eor
       5100;2025030606;    1;   4;   2;eor
       5100;2025030612;    1;  16;   2;eor
       5100;2025030618;    1;  16;   3;eor
       5100;2025030700;    1;  28;   1;eor
       5100;2025030706;    1;   4;   1;eor
       5100;2025030712;    1;  20;   2;eor
       5100;2025030718;    1;   4;   1;eor
       5100;2025030800;    1;   4;   2;eor
       5100;2025030806;    1;  32;   2;eor
       5100;2025030812;    1;   4;   1;eor
       5100;2025030818;    1;   8;   2;eor
       5100;2025030900;    1;   4;   3;eor
       5100;2025030906;    1;   4;   2;eor
       5100;2025030912;    1;  32;   2;eor
       5100;2025030918;    1;   4;   3;eor
       5100;2025031000;    1;  32;   2;eor
       5100;2025031006;    1;  32;   2;eor
       5100;2025031012;    1;  20;   2;eor
       5100;2025031018;    1;  20;   3;eor
       5100;2025031100;    1;  20;   2;eor
       5100;2025031106;    1;  16;   2;eor
       5100;2025031112;    1;  20;   2;eor
       5100;2025031118;    1;  32;   2;eor
       5100;2025031200;    1;   4;   2;eor
       5100;2025031206;    1;  32;   2;eor
       5100;2025031212;    1;   4;   2;eor
       5100;2025031218;    1;   4;   2;eor
       5100;2025031300;    1;   4;   2;eor
       5100;2025031306;    1;  32;   2;eor
       5100;2025031312;    1;   8;   2;eor
       5100;2025031318;    1;  32;   1;eor
       5100;2025031400;    1;  20;   1;eor
       5100;2025031406;    1;  16;   1;eor
       5100;2025031412;    1;   8;   2;eor
       5100;2025031418;    1;  32;   2;eor
       5100;2025031500;    1;   4;   4;eor
       5100;2025031506;    1;   4;   3;eor
       5100;2025031512;    1;   4;   4;eor
       5100;2025031518;    1;   4;   4;eor
       5100;2025031600;    1;   4;   4;eor
       5100;2025031606;    1;   4;   3;eor
       5100;2025031612;    1;   4;   4;eor
       5100;2025031618;    1;   4;   2;eor
       5100;2025031700;    1;   4;   3;eor
       5100;2025031706;    1;   4;   2;eor
       5100;2025031712;    1;   4;   3;eor
       5100;2025031718;    1;   8;   3;eor
       5100;2025031800;    1;   4;   4;eor
       5100;2025031806;    1;   4;   4;eor
       5100;2025031812;    1;   8;   3;eor
       5100;2025031818;    1;   8;   2;eor
       5100;2025031900;    1;   4;   3;eor
       5100;2025031906;    1;   4;   2;eor
       5100;2025031912;    1;  24;   2;eor
       5100;2025031918;    1;  16;   3;eor
       5100;2025032000;    1;  16;   1;eor
       5100;2025032006;    1;  32;   2;eor
       5100;2025032012;    1;  20;   3;eor
       5100;2025032018;    1;  16;   1;eor
       5100;2025032100;    1;  12;   2;eor
       5100;2025032106;    1;   4;   2;eor
       5100;2025032112;    1;  12;   4;eor
       5100;2025032118;    1;  12;   3;eor
       5100;2025032200;    1;   4;   3;eor
       5100;2025032206;    1;  20;   2;eor
       5100;2025032212;    1;  16;   3;eor
       5100;2025032218;    1;  12;   3;eor
       5100;2025032300;    1;   4;   2;eor
       5100;2025032306;    1;  16;   2;eor
       5100;2025032312;    1;  16;   3;eor
       5100;2025032318;    1;  20;   2;eor
       5100;2025032400;    1;   8;   1;eor
       5100;2025032406;    1;  32;   2;eor
       5100;2025032412;    1;  28;   1;eor
       5100;2025032418;    1;   4;   1;eor
       5100;2025032500;    1;  32;   2;eor
       5100;2025032506;    1;  32;   1;eor
       5100;2025032512;    1;  20;   2;eor
       5100;2025032518;    1;  28;   2;eor
       5100;2025032600;    1;  20;   1;eor
       5100;2025032606;    1;  32;   2;eor
       5100;2025032612;    1;  32;   3;eor
       5100;2025032618;    1;   4;   2;eor
       5100;2025032700;    1;   4;   2;eor
       5100;2025032706;    1;   4;   2;eor
       5100;2025032712;    1;   4;   2;eor
       5100;2025032718;    1;  32;   3;eor
       5100;2025032800;    1;   4;   1;eor
       5100;2025032806;    1;   4;   2;eor
       5100;2025032812;    1;  20;   2;eor
       5100;2025032818;    1;  24;   1;eor
       5100;2025032900;    1;   4;   2;eor
       5100;2025032906;    1;  32;   2;eor
       5100;2025032912;    1;  32;   2;eor
       5100;2025032918;    1;  32;   3;eor
       5100;2025033000;    1;  20;   2;eor
       5100;2025033006;    1;  20;   3;eor
       5100;2025033012;    1;  20;   4;eor
       5100;2025033018;    1;  28;   2;eor
       5100;2025033100;    1;  28;   2;eor
       5100;2025033106;    1;  28;   2;eor
       5100;2025033112;    1;  32;   3;eor
       5100;2025033118;    1;  32;   2;eor
       5100;2025040100;    1;   4;   2;eor
       5100;2025040106;    1;   4;   2;eor
       5100;2025040112;    1;   4;   5;eor
       5100;2025040118;    1;   4;   4;eor
